Pfam ID	Pfam Name	Gene Count	
pfam00534	Glycos_transf_1 - Glycosyl transferases group 1	18	
pfam00535	Glycos_transf_2 - Glycosyl transferase family 2	19	
pfam00543	P-II - Nitrogen regulatory protein P-II	5	
pfam00549	Ligase_CoA - CoA-ligase	2	
pfam00557	Peptidase_M24 - Metallopeptidase family M24	2	
pfam00561	Abhydrolase_1 - alpha/beta hydrolase fold	4	
pfam00562	RNA_pol_Rpb2_6 - RNA polymerase Rpb2, domain 6	1	
pfam00565	SNase - Staphylococcal nuclease homologue	1	
pfam00570	HRDC - HRDC domain	2	
pfam00571	CBS - CBS domain	19	
pfam00572	Ribosomal_L13 - Ribosomal protein L13	1	
pfam00573	Ribosomal_L4 - Ribosomal protein L4/L1 family	1	
pfam00575	S1 - S1 RNA binding domain	3	
pfam00578	AhpC-TSA - AhpC/TSA family	1	
pfam00579	tRNA-synt_1b - tRNA synthetases class I (W and Y)	2	
pfam00580	UvrD-helicase - UvrD/REP helicase N-terminal domain	2	
pfam00581	Rhodanese - Rhodanese-like domain	3	
pfam00582	Usp - Universal stress protein family	5	
pfam00583	Acetyltransf_1 - Acetyltransferase (GNAT) family	5	
pfam00586	AIRS - AIR synthase related protein, N-terminal domain	6	
pfam00587	tRNA-synt_2b - tRNA synthetase class II core domain (G, H, P, S and T)	4	
pfam00588	SpoU_methylase - SpoU rRNA Methylase family	1	
pfam00589	Phage_integrase - Phage integrase family	3	
pfam00590	TP_methylase - Tetrapyrrole (Corrin/Porphyrin) Methylases	6	
pfam00591	Glycos_transf_3 - Glycosyl transferase family, a/b domain	1	
pfam00596	Aldolase_II - Class II Aldolase and Adducin N-terminal domain	1	
pfam00623	RNA_pol_Rpb1_2 - RNA polymerase Rpb1, domain 2	1	
pfam00633	HHH - Helix-hairpin-helix motif	1	
pfam00670	AdoHcyase_NAD - S-adenosyl-L-homocysteine hydrolase, NAD binding domain	1	
pfam00673	Ribosomal_L5_C - ribosomal L5P family C-terminus	1	
pfam00679	EFG_C - Elongation factor G C-terminus	1	
pfam00682	HMGL-like - HMGL-like	4	
pfam00684	DnaJ_CXXCXGXG - DnaJ central domain	1	
pfam00687	Ribosomal_L1 - Ribosomal protein L1p/L10e family	1	
pfam00689	Cation_ATPase_C - Cation transporting ATPase, C-terminus	4	
pfam00690	Cation_ATPase_N - Cation transporter/ATPase, N-terminus	4	
pfam00692	dUTPase - dUTPase	2	
pfam00694	Aconitase_C - Aconitase C-terminal domain	2	
pfam00696	AA_kinase - Amino acid kinase family	5	
pfam00697	PRAI - N-(5'phosphoribosyl)anthranilate (PRA) isomerase	1	
pfam00701	DHDPS - Dihydrodipicolinate synthetase family	1	
pfam00702	Hydrolase - haloacid dehalogenase-like hydrolase	8	
pfam00705	PCNA_N - Proliferating cell nuclear antigen, N-terminal domain	1	
pfam00708	Acylphosphatase - Acylphosphatase	1	
pfam00709	Adenylsucc_synt - Adenylosuccinate synthetase	1	
pfam00710	Asparaginase - Asparaginase, N-terminal	1	
pfam00717	Peptidase_S24 - Peptidase S24-like	3	
pfam00719	Pyrophosphatase - Inorganic pyrophosphatase	1	
pfam00730	HhH-GPD - HhH-GPD superfamily base excision DNA repair protein	3	
pfam00731	AIRC - AIR carboxylase	2	
pfam00732	GMC_oxred_N - GMC oxidoreductase	3	
pfam00733	Asn_synthase - Asparagine synthase	2	
pfam00736	EF1_GNE - EF-1 guanine nucleotide exchange domain	1	
pfam00742	Homoserine_dh - Homoserine dehydrogenase	2	
pfam00745	GlutR_dimer - Glutamyl-tRNAGlu reductase, dimerisation domain	1	
pfam00749	tRNA-synt_1c - tRNA synthetases class I (E and Q), catalytic domain	1	
pfam00750	tRNA-synt_1d - tRNA synthetases class I (R)	1	
pfam00752	XPG_N - XPG N-terminal domain	1	
pfam00753	Lactamase_B - Metallo-beta-lactamase superfamily	9	
pfam00764	Arginosuc_synth - Arginosuccinate synthase	1	
pfam00795	CN_hydrolase - Carbon-nitrogen hydrolase	1	
pfam00800	PDT - Prephenate dehydratase	1	
pfam00801	PKD - PKD domain	6	
pfam00808	CBFD_NFYB_HMF - Histone-like transcription factor (CBF/NF-Y) and archaeal histone	3	
pfam00809	Pterin_bind - Pterin binding enzyme	1	
pfam00814	Peptidase_M22 - Glycoprotease family	1	
pfam00815	Histidinol_dh - Histidinol dehydrogenase	1	
pfam00827	Ribosomal_L15e - Ribosomal L15	1	
pfam00828	Ribosomal_L27A - Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A	1	
pfam00831	Ribosomal_L29 - Ribosomal L29 protein	1	
pfam00832	Ribosomal_L39 - Ribosomal L39 protein	1	
pfam00833	Ribosomal_S17e - Ribosomal S17	1	
pfam00850	Hist_deacetyl - Histone deacetylase domain	1	
pfam00857	Isochorismatase - Isochorismatase family	1	
pfam00867	XPG_I - XPG I-region	1	
pfam00875	DNA_photolyase - DNA photolyase	1	
pfam00881	Nitroreductase - Nitroreductase family	5	
pfam00882	Zn_dep_PLPC - Zinc dependent phospholipase C	2	
pfam00885	DMRL_synthase - 6,7-dimethyl-8-ribityllumazine synthase	2	
pfam00890	FAD_binding_2 - FAD binding domain	1	
pfam00892	EamA - EamA-like transporter family	1	
pfam00899	ThiF - ThiF family	2	
pfam00900	Ribosomal_S4e - Ribosomal family S4e	1	
pfam00902	TatC - Sec-independent protein translocase protein (TatC)	1	
pfam00903	Glyoxalase - Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	3	
pfam00908	dTDP_sugar_isom - dTDP-4-dehydrorhamnose 3,5-epimerase	2	
pfam00909	Ammonium_transp - Ammonium Transporter Family	2	
pfam00916	Sulfate_transp - Sulfate permease family	1	
pfam00919	UPF0004 - Uncharacterized protein family UPF0004	1	
pfam00920	ILVD_EDD - Dehydratase family	1	
pfam00924	MS_channel - Mechanosensitive ion channel	1	
pfam00926	DHBP_synthase - 3,4-dihydroxy-2-butanone 4-phosphate synthase	1	
pfam00935	Ribosomal_L44 - Ribosomal protein L44	1	
pfam00939	Na_sulph_symp - Sodium:sulfate symporter transmembrane region	1	
pfam00950	ABC-3 - ABC 3 transport family	1	
pfam00953	Glycos_transf_4 - Glycosyl transferase family 4	1	
pfam00958	GMP_synt_C - GMP synthase C terminal domain	1	
pfam00977	His_biosynth - Histidine biosynthesis protein	3	
pfam00982	Glyco_transf_20 - Glycosyltransferase family 20	1	
pfam00988	CPSase_sm_chain - Carbamoyl-phosphate synthase small chain, CPSase domain	1	
pfam00989	PAS - PAS fold	8	
pfam00994	MoCF_biosynth - Probable molybdopterin binding domain	3	
pfam00999	Na_H_Exchanger - Sodium/hydrogen exchanger family	3	
pfam01000	RNA_pol_A_bac - RNA polymerase Rpb3/RpoA insert domain	1	
pfam01008	IF-2B - Initiation factor 2 subunit family	1	
pfam01015	Ribosomal_S3Ae - Ribosomal S3Ae family	1	
pfam01020	Ribosomal_L40e - Ribosomal L40e family	1	
pfam01022	HTH_5 - Bacterial regulatory protein, arsR family	18	
pfam01025	GrpE - GrpE	1	
pfam01026	TatD_DNase - TatD related DNase	3	
pfam01032	FecCD - FecCD transport family	1	
pfam01035	DNA_binding_1 - 6-O-methylguanine DNA methyltransferase, DNA binding domain	1	
pfam01037	AsnC_trans_reg - Lrp/AsnC ligand binding domain	2	
pfam01040	UbiA - UbiA prenyltransferase family	5	
pfam01041	DegT_DnrJ_EryC1 - DegT/DnrJ/EryC1/StrS aminotransferase family	4	
pfam01047	MarR - MarR family	5	
pfam01048	PNP_UDP_1 - Phosphorylase superfamily	1	
pfam01050	MannoseP_isomer - Mannose-6-phosphate isomerase	1	
pfam01053	Cys_Met_Meta_PP - Cys/Met metabolism PLP-dependent enzyme	2	
pfam01058	Oxidored_q6 - NADH ubiquinone oxidoreductase, 20 Kd subunit	6	
pfam01061	ABC2_membrane - ABC-2 type transporter	3	
pfam01063	Aminotran_4 - Amino-transferase class IV	1	
pfam01066	CDP-OH_P_transf - CDP-alcohol phosphatidyltransferase	3	
pfam01068	DNA_ligase_A_M - ATP dependent DNA ligase domain	1	
pfam01070	FMN_dh - FMN-dependent dehydrogenase	1	
pfam01071	GARS_A - Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain	2	
pfam01077	NIR_SIR - Nitrite and sulphite reductase 4Fe-4S domain	1	
pfam01078	Mg_chelatase - Magnesium chelatase, subunit ChlI	5	
pfam01090	Ribosomal_S19e - Ribosomal protein S19e	1	
pfam01092	Ribosomal_S6e - Ribosomal protein S6e	1	
pfam01096	TFIIS_C - Transcription factor S-II (TFIIS)	1	
pfam01113	DapB_N - Dihydrodipicolinate reductase, N-terminus	3	
pfam01118	Semialdhyde_dh - Semialdehyde dehydrogenase, NAD binding domain	2	
pfam01128	IspD - 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	1	
pfam01131	Topoisom_bac - DNA topoisomerase	1	
pfam01134	GIDA - Glucose inhibited division protein A	1	
pfam01135	PCMT - Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)	1	
pfam01136	Peptidase_U32 - Peptidase family U32	2	
pfam01137	RTC - RNA 3'-terminal phosphate cyclase	1	
pfam01138	RNase_PH - 3' exoribonuclease family, domain 1	2	
pfam01139	RtcB - tRNA-splicing ligase RtcB	1	
pfam01142	TruD - tRNA pseudouridine synthase D (TruD)	1	
pfam01145	Band_7 - SPFH domain / Band 7 family	1	
pfam01154	HMG_CoA_synt_N - Hydroxymethylglutaryl-coenzyme A synthase N terminal	1	
pfam01155	HypA - Hydrogenase/urease nickel incorporation, metallochaperone, hypA	1	
pfam01157	Ribosomal_L21e - Ribosomal protein L21e	1	
pfam01161	PBP - Phosphatidylethanolamine-binding protein	1	
pfam01163	RIO1 - RIO1 family	1	
pfam01170	UPF0020 - Putative RNA methylase family UPF0020	1	
pfam01171	ATP_bind_3 - PP-loop family	2	
pfam01172	SBDS - Shwachman-Bodian-Diamond syndrome (SBDS) protein	1	
pfam01174	SNO - SNO glutamine amidotransferase family	1	
pfam01176	eIF-1a - Translation initiation factor 1A / IF-1	1	
pfam01180	DHO_dh - Dihydroorotate dehydrogenase	1	
pfam01184	Grp1_Fun34_YaaH - GPR1/FUN34/yaaH family	1	
pfam01191	RNA_pol_Rpb5_C - RNA polymerase Rpb5, C-terminal domain	1	
pfam01192	RNA_pol_Rpb6 - RNA polymerase Rpb6	1	
pfam01193	RNA_pol_L - RNA polymerase Rpb3/Rpb11 dimerisation domain	1	
pfam01194	RNA_pol_N - RNA polymerases N / 8 kDa subunit	1	
pfam01198	Ribosomal_L31e - Ribosomal protein L31e	1	
pfam01199	Ribosomal_L34e - Ribosomal protein L34e	1	
pfam01200	Ribosomal_S28e - Ribosomal protein S28e	1	
pfam01201	Ribosomal_S8e - Ribosomal protein S8e	1	
pfam01206	TusA - Sulfurtransferase TusA	1	
pfam01207	Dus - Dihydrouridine synthase (Dus)	1	
pfam01208	URO-D - Uroporphyrinogen decarboxylase (URO-D)	1	
pfam01226	Form_Nir_trans - Formate/nitrite transporter	1	
pfam01230	HIT - HIT domain	4	
pfam01242	PTPS - 6-pyruvoyl tetrahydropterin synthase	1	
pfam01243	Pyridox_oxidase - Pyridoxamine 5'-phosphate oxidase	5	
pfam01246	Ribosomal_L24e - Ribosomal protein L24e	1	
pfam01248	Ribosomal_L7Ae - Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	2	
pfam01253	SUI1 - Translation initiation factor SUI1	1	
pfam01255	Prenyltransf - Putative undecaprenyl diphosphate synthase	1	
pfam01256	Carb_kinase - Carbohydrate kinase	1	
pfam01258	zf-dskA_traR - Prokaryotic dksA/traR C4-type zinc finger	1	
pfam01259	SAICAR_synt - SAICAR synthetase	1	
pfam01261	AP_endonuc_2 - Xylose isomerase-like TIM barrel	3	
pfam01264	Chorismate_synt - Chorismate synthase	1	
pfam01266	DAO - FAD dependent oxidoreductase	1	
pfam01269	Fibrillarin - Fibrillarin	1	
pfam01280	Ribosomal_L19e - Ribosomal protein L19e	1	
pfam01282	Ribosomal_S24e - Ribosomal protein S24e	1	
pfam01297	ZnuA - Zinc-uptake complex component A periplasmic	1	
pfam01300	Sua5_yciO_yrdC - Telomere recombination	2	
pfam01321	Creatinase_N - Creatinase/Prolidase N-terminal domain	1	
pfam01325	Fe_dep_repress - Iron dependent repressor, N-terminal DNA binding domain	1	
pfam01326	PPDK_N - Pyruvate phosphate dikinase, PEP/pyruvate binding domain	2	
pfam01329	Pterin_4a - Pterin 4 alpha carbinolamine dehydratase	1	
pfam01336	tRNA_anti-codon - OB-fold nucleic acid binding domain	5	
pfam01343	Peptidase_S49 - Peptidase family S49	1	
pfam01345	DUF11 - Domain of unknown function DUF11	5	
pfam01351	RNase_HII - Ribonuclease HII	1	
pfam01361	Tautomerase - Tautomerase enzyme	2	
pfam01370	Epimerase - NAD dependent epimerase/dehydratase family	3	
pfam01379	Porphobil_deam - Porphobilinogen deaminase, dipyromethane cofactor binding domain	1	
pfam01380	SIS - SIS domain	4	
pfam01381	HTH_3 - Helix-turn-helix	9	
pfam01384	PHO4 - Phosphate transporter family	1	
pfam01396	zf-C4_Topoisom - Topoisomerase DNA binding C4 zinc finger	1	
pfam01402	RHH_1 - Ribbon-helix-helix protein, copG family	2	
pfam01406	tRNA-synt_1e - tRNA synthetases class I (C) catalytic domain	1	
pfam01408	GFO_IDH_MocA - Oxidoreductase family, NAD-binding Rossmann fold	1	
pfam01409	tRNA-synt_2d - tRNA synthetases class II core domain (F)	3	
pfam01411	tRNA-synt_2c - tRNA synthetases class II (A)	1	
pfam01416	PseudoU_synth_1 - tRNA pseudouridine synthase	1	
pfam01420	Methylase_S - Type I restriction modification DNA specificity domain	2	
pfam01423	LSM - LSM domain	1	
pfam01425	Amidase - Amidase	1	
pfam01435	Peptidase_M48 - Peptidase family M48	3	
pfam01450	IlvC - Acetohydroxy acid isomeroreductase, catalytic domain	1	
pfam01451	LMWPc - Low molecular weight phosphotyrosine protein phosphatase	1	
pfam01455	HupF_HypC - HupF/HypC family	1	
pfam01458	UPF0051 - Uncharacterized protein family (UPF0051)	1	
pfam01467	CTP_transf_like - Cytidylyltransferase-like	4	
pfam01471	PG_binding_1 - Putative peptidoglycan binding domain	2	
pfam01472	PUA - PUA domain	4	
pfam01478	Peptidase_A24 - Type IV leader peptidase family	1	
pfam01479	S4 - S4 domain	2	
pfam01487	DHquinase_I - Type I 3-dehydroquinase	1	
pfam01488	Shikimate_DH - Shikimate / quinate 5-dehydrogenase	2	
pfam01493	GXGXG - GXGXG motif	4	
pfam01494	FAD_binding_3 - FAD binding domain	3	
pfam01496	V_ATPase_I - V-type ATPase 116kDa subunit family	1	
pfam01497	Peripla_BP_2 - Periplasmic binding protein	1	
pfam01502	PRA-CH - Phosphoribosyl-AMP cyclohydrolase	1	
pfam01503	PRA-PH - Phosphoribosyl-ATP pyrophosphohydrolase	1	
pfam01507	PAPS_reduct - Phosphoadenosine phosphosulfate reductase family	1	
pfam01509	TruB_N - TruB family pseudouridylate synthase (N terminal domain)	1	
pfam01513	NAD_kinase - ATP-NAD kinase	1	
pfam01515	PTA_PTB - Phosphate acetyl/butaryl transferase	1	
pfam01523	PmbA_TldD - Putative modulator of DNA gyrase	2	
pfam01541	GIY-YIG - GIY-YIG catalytic domain	1	
pfam01545	Cation_efflux - Cation efflux family	4	
pfam01554	MatE - MatE	1	
pfam01555	N6_N4_Mtase - DNA methylase	2	
pfam01556	DnaJ_C - DnaJ C terminal domain	1	
pfam01557	FAA_hydrolase - Fumarylacetoacetate (FAA) hydrolase family	1	
pfam01558	POR - Pyruvate ferredoxin/flavodoxin oxidoreductase	4	
pfam01566	Nramp - Natural resistance-associated macrophage protein	1	
pfam01568	Molydop_binding - Molydopterin dinucleotide binding domain	3	
pfam01569	PAP2 - PAP2 superfamily	4	
pfam01588	tRNA_bind - Putative tRNA binding domain	2	
pfam01592	NifU_N - NifU-like N terminal domain	1	
pfam01594	AI-2E_transport - AI-2E family transporter	3	
pfam01599	Ribosomal_S27 - Ribosomal protein S27a	1	
pfam01609	DDE_Tnp_1 - Transposase DDE domain	3	
pfam01613	Flavin_Reduct - Flavin reductase like domain	4	
pfam01618	MotA_ExbB - MotA/TolQ/ExbB proton channel family	3	
pfam01625	PMSR - Peptide methionine sulfoxide reductase	1	
pfam01629	DUF22 - Domain of unknown function DUF22	1	
pfam01634	HisG - ATP phosphoribosyltransferase	2	
pfam01637	ATPase_2 - ATPase domain predominantly from Archaea	2	
pfam01638	HxlR - HxlR-like helix-turn-helix	1	
pfam01641	SelR - SelR domain	1	
pfam01645	Glu_synthase - Conserved region in glutamate synthase	3	
pfam01655	Ribosomal_L32e - Ribosomal protein L32	1	
pfam01656	CbiA - CobQ/CobB/MinD/ParA nucleotide binding domain	6	
pfam01658	Inos-1-P_synth - Myo-inositol-1-phosphate synthase	1	
pfam01663	Phosphodiest - Type I phosphodiesterase / nucleotide pyrophosphatase	1	
pfam01667	Ribosomal_S27e - Ribosomal protein S27	1	
pfam01676	Metalloenzyme - Metalloenzyme superfamily	2	
pfam01678	DAP_epimerase - Diaminopimelate epimerase	1	
pfam01680	SOR_SNZ - SOR/SNZ family	2	
pfam01699	Na_Ca_ex - Sodium/calcium exchanger protein	2	
pfam01702	TGT - Queuine tRNA-ribosyltransferase	2	
pfam01717	Meth_synt_2 - Cobalamin-independent synthase, Catalytic domain	1	
pfam01725	Ham1p_like - Ham1 family	1	
pfam01728	FtsJ - FtsJ-like methyltransferase	1	
pfam01729	QRPTase_C - Quinolinate phosphoribosyl transferase, C-terminal domain	1	
pfam01750	HycI - Hydrogenase maturation protease	3	
pfam01751	Toprim - Toprim domain	3	
pfam01757	Acyl_transf_3 - Acyltransferase family	1	
pfam01758	SBF - Sodium Bile acid symporter family	1	
pfam01775	Ribosomal_L18A - Ribosomal proteins 50S-L18Ae/60S-L20/60S-L18A	1	
pfam01780	Ribosomal_L37ae - Ribosomal L37ae protein family	1	
pfam01789	PsbP - PsbP	2	
pfam01791	DeoC - DeoC/LacD family aldolase	2	
pfam01796	OB_aCoA_assoc - DUF35 OB-fold domain, acyl-CoA-associated	1	
pfam01798	Nop - snoRNA binding domain, fibrillarin	1	
pfam01810	LysE - LysE type translocator	1	
pfam01812	5-FTHF_cyc-lig - 5-formyltetrahydrofolate cyclo-ligase family	1	
pfam01813	ATP-synt_D - ATP synthase subunit D	1	
