Pfam ID	Pfam Name	Gene Count	
pfam00188	CAP - Cysteine-rich secretory protein family	1	
pfam00189	Ribosomal_S3_C - Ribosomal protein S3, C-terminal domain	1	
pfam00203	Ribosomal_S19 - Ribosomal protein S19	1	
pfam00204	DNA_gyraseB - DNA gyrase B	1	
pfam00211	Guanylate_cyc - Adenylate and Guanylate cyclase catalytic domain	1	
pfam00224	PK - Pyruvate kinase, barrel domain	1	
pfam00225	Kinesin - Kinesin motor domain	6	
pfam00226	DnaJ - DnaJ domain	11	
pfam00227	Proteasome - Proteasome subunit	14	
pfam00230	MIP - Major intrinsic protein	1	
pfam00237	Ribosomal_L22 - Ribosomal protein L22p/L17e	1	
pfam00238	Ribosomal_L14 - Ribosomal protein L14p/L23e	1	
pfam00240	ubiquitin - Ubiquitin family	6	
pfam00241	Cofilin_ADF - Cofilin/tropomyosin-type actin-binding protein	1	
pfam00244	14-3-3 - 14-3-3 protein	1	
pfam00248	Aldo_ket_red - Aldo/keto reductase family	1	
pfam00249	Myb_DNA-binding - Myb-like DNA-binding domain	3	
pfam00250	Forkhead - Forkhead domain	2	
pfam00252	Ribosomal_L16 - Ribosomal protein L16p/L10e	1	
pfam00253	Ribosomal_S14 - Ribosomal protein S14p/S29e	1	
pfam00254	FKBP_C - FKBP-type peptidyl-prolyl cis-trans isomerase	1	
pfam00255	GSHPx - Glutathione peroxidase	1	
pfam00258	Flavodoxin_1 - Flavodoxin	1	
pfam00264	Tyrosinase - Common central domain of tyrosinase	1	
pfam00266	Aminotran_5 - Aminotransferase class-V	1	
pfam00268	Ribonuc_red_sm - Ribonucleotide reductase, small chain	1	
pfam00270	DEAD - DEAD/DEAH box helicase	19	
pfam00271	Helicase_C - Helicase conserved C-terminal domain	30	
pfam00274	Glycolytic - Fructose-bisphosphate aldolase class-I	1	
pfam00276	Ribosomal_L23 - Ribosomal protein L23	1	
pfam00281	Ribosomal_L5 - Ribosomal protein L5	1	
pfam00289	Biotin_carb_N - Biotin carboxylase, N-terminal domain	1	
pfam00293	NUDIX - NUDIX domain	1	
pfam00294	PfkB - pfkB family carbohydrate kinase	2	
pfam00297	Ribosomal_L3 - Ribosomal protein L3	1	
pfam00298	Ribosomal_L11 - Ribosomal protein L11, RNA binding domain	1	
pfam00303	Thymidylat_synt - Thymidylate synthase	1	
pfam00307	CH - Calponin homology (CH) domain	3	
pfam00312	Ribosomal_S15 - Ribosomal protein S15	1	
pfam00317	Ribonuc_red_lgN - Ribonucleotide reductase, all-alpha domain	1	
pfam00318	Ribosomal_S2 - Ribosomal protein S2	1	
pfam00319	SRF-TF - SRF-type transcription factor (DNA-binding and dimerisation domain)	1	
pfam00320	GATA - GATA zinc finger	4	
pfam00327	Ribosomal_L30 - Ribosomal protein L30p/L7e	1	
pfam00328	His_Phos_2 - Histidine phosphatase superfamily (branch 2)	2	
pfam00333	Ribosomal_S5 - Ribosomal protein S5, N-terminal domain	1	
pfam00334	NDK - Nucleoside diphosphate kinase	1	
pfam00338	Ribosomal_S10 - Ribosomal protein S10p/S20e	1	
pfam00342	PGI - Phosphoglucose isomerase	1	
pfam00344	SecY - SecY translocase	1	
pfam00349	Hexokinase_1 - Hexokinase	1	
pfam00350	Dynamin_N - Dynamin family	1	
pfam00352	TBP - Transcription factor TFIID (or TATA-binding protein, TBP)	1	
pfam00364	Biotin_lipoyl - Biotin-requiring enzyme	1	
pfam00365	PFK - Phosphofructokinase	1	
pfam00366	Ribosomal_S17 - Ribosomal protein S17	1	
pfam00380	Ribosomal_S9 - Ribosomal protein S9/S16	1	
pfam00382	TFIIB - Transcription factor TFIIB repeat	2	
pfam00383	dCMP_cyt_deam_1 - Cytidine and deoxycytidylate deaminase zinc-binding region	2	
pfam00385	Chromo - Chromo (CHRromatin Organisation MOdifier) domain	1	
pfam00393	6PGD - 6-phosphogluconate dehydrogenase, C-terminal domain	1	
pfam00398	RrnaAD - Ribosomal RNA adenine dimethylase	1	
pfam00400	WD40 - WD domain, G-beta repeat	19	
pfam00402	Calponin - Calponin family repeat	1	
pfam00406	ADK - Adenylate kinase	1	
pfam00408	PGM_PMM_IV - Phosphoglucomutase/phosphomannomutase, C-terminal domain	1	
pfam00410	Ribosomal_S8 - Ribosomal protein S8	1	
pfam00411	Ribosomal_S11 - Ribosomal protein S11	1	
pfam00415	RCC1 - Regulator of chromosome condensation (RCC1) repeat	1	
pfam00416	Ribosomal_S13 - Ribosomal protein S13/S18	1	
pfam00428	Ribosomal_60s - 60s Acidic ribosomal protein	2	
pfam00432	Prenyltrans - Prenyltransferase and squalene oxidase repeat	2	
pfam00437	T2SSE - Type II/IV secretion system protein	1	
pfam00438	S-AdoMet_synt_N - S-adenosylmethionine synthetase, N-terminal domain	1	
pfam00439	Bromodomain - Bromodomain	9	
pfam00443	UCH - Ubiquitin carboxyl-terminal hydrolase	4	
pfam00447	HSF_DNA-bind - HSF-type DNA-binding	2	
pfam00448	SRP54 - SRP54-type protein, GTPase domain	2	
pfam00454	PI3_PI4_kinase - Phosphatidylinositol 3- and 4-kinase	5	
pfam00456	Transketolase_N - Transketolase, thiamine diphosphate binding domain	1	
pfam00459	Inositol_P - Inositol monophosphatase family	1	
pfam00462	Glutaredoxin - Glutaredoxin	3	
pfam00464	SHMT - Serine hydroxymethyltransferase	1	
pfam00466	Ribosomal_L10 - Ribosomal protein L10	1	
pfam00467	KOW - KOW motif	1	
pfam00479	G6PD_N - Glucose-6-phosphate dehydrogenase, NAD binding domain	1	
pfam00483	NTP_transferase - Nucleotidyl transferase	1	
pfam00488	MutS_V - MutS domain V	2	
pfam00493	MCM - MCM2/3/5 family	8	
pfam00501	AMP-binding - AMP-binding enzyme	3	
pfam00505	HMG_box - HMG (high mobility group) box	1	
pfam00514	Arm - Armadillo/beta-catenin-like repeat	1	
pfam00515	TPR_1 - Tetratricopeptide repeat	1	
pfam00521	DNA_topoisoIV - DNA gyrase/topoisomerase IV, subunit A	1	
pfam00533	BRCT - BRCA1 C Terminus (BRCT) domain	1	
pfam00534	Glycos_transf_1 - Glycosyl transferases group 1	2	
pfam00535	Glycos_transf_2 - Glycosyl transferase family 2	1	
pfam00557	Peptidase_M24 - Metallopeptidase family M24	3	
pfam00562	RNA_pol_Rpb2_6 - RNA polymerase Rpb2, domain 6	3	
pfam00566	RabGAP-TBC - Rab-GTPase-TBC domain	4	
pfam00570	HRDC - HRDC domain	1	
pfam00573	Ribosomal_L4 - Ribosomal protein L4/L1 family	1	
pfam00575	S1 - S1 RNA binding domain	3	
pfam00579	tRNA-synt_1b - tRNA synthetases class I (W and Y)	3	
pfam00581	Rhodanese - Rhodanese-like domain	1	
pfam00583	Acetyltransf_1 - Acetyltransferase (GNAT) family	6	
pfam00584	SecE - SecE/Sec61-gamma subunits of protein translocation complex	1	
pfam00587	tRNA-synt_2b - tRNA synthetase class II core domain (G, H, P, S and T)	4	
pfam00590	TP_methylase - Tetrapyrrole (Corrin/Porphyrin) Methylases	1	
pfam00620	RhoGAP - RhoGAP domain	2	
pfam00621	RhoGEF - RhoGEF domain	1	
pfam00623	RNA_pol_Rpb1_2 - RNA polymerase Rpb1, domain 2	3	
pfam00625	Guanylate_kin - Guanylate kinase	1	
pfam00626	Gelsolin - Gelsolin repeat	1	
pfam00632	HECT - HECT-domain (ubiquitin-transferase)	3	
pfam00635	Motile_Sperm - MSP (Major sperm protein) domain	1	
pfam00638	Ran_BP1 - RanBP1 domain	1	
pfam00641	zf-RanBP - Zn-finger in Ran binding protein and others	1	
pfam00642	zf-CCCH - Zinc finger C-x8-C-x5-C-x3-H type (and similar)	4	
pfam00643	zf-B_box - B-box zinc finger	1	
pfam00653	BIR - Inhibitor of Apoptosis domain	1	
pfam00659	POLO_box - POLO box duplicated region	1	
pfam00665	rve - Integrase core domain	3	
pfam00667	FAD_binding_1 - FAD binding domain	1	
pfam00670	AdoHcyase_NAD - S-adenosyl-L-homocysteine hydrolase, NAD binding domain	1	
pfam00673	Ribosomal_L5_C - ribosomal L5P family C-terminus	1	
pfam00675	Peptidase_M16 - Insulinase (Peptidase family M16)	1	
pfam00676	E1_dh - Dehydrogenase E1 component	1	
pfam00679	EFG_C - Elongation factor G C-terminus	1	
pfam00687	Ribosomal_L1 - Ribosomal protein L1p/L10e family	1	
pfam00692	dUTPase - dUTPase	1	
pfam00702	Hydrolase - haloacid dehalogenase-like hydrolase	4	
pfam00705	PCNA_N - Proliferating cell nuclear antigen, N-terminal domain	1	
pfam00717	Peptidase_S24 - Peptidase S24-like	1	
pfam00719	Pyrophosphatase - Inorganic pyrophosphatase	1	
pfam00735	Septin - Septin	4	
pfam00749	tRNA-synt_1c - tRNA synthetases class I (E and Q), catalytic domain	2	
pfam00750	tRNA-synt_1d - tRNA synthetases class I (R)	1	
pfam00752	XPG_N - XPG N-terminal domain	3	
pfam00753	Lactamase_B - Metallo-beta-lactamase superfamily	1	
pfam00773	RNB - RNB domain	1	
pfam00780	CNH - CNH domain	1	
pfam00804	Syntaxin - Syntaxin	1	
pfam00806	PUF - Pumilio-family RNA binding repeat	3	
pfam00808	CBFD_NFYB_HMF - Histone-like transcription factor (CBF/NF-Y) and archaeal histone	4	
pfam00810	ER_lumen_recept - ER lumen protein retaining receptor	1	
pfam00814	Peptidase_M22 - Glycoprotease family	1	
pfam00827	Ribosomal_L15e - Ribosomal L15	1	
pfam00828	Ribosomal_L27A - Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A	1	
pfam00831	Ribosomal_L29 - Ribosomal L29 protein	1	
pfam00832	Ribosomal_L39 - Ribosomal L39 protein	1	
pfam00833	Ribosomal_S17e - Ribosomal S17	1	
pfam00834	Ribul_P_3_epim - Ribulose-phosphate 3 epimerase family	1	
pfam00849	PseudoU_synth_2 - RNA pseudouridylate synthase	1	
pfam00850	Hist_deacetyl - Histone deacetylase domain	2	
pfam00854	PTR2 - POT family	1	
pfam00867	XPG_I - XPG I-region	3	
pfam00883	Peptidase_M17 - Cytosol aminopeptidase family, catalytic domain	1	
pfam00888	Cullin - Cullin family	1	
pfam00899	ThiF - ThiF family	4	
pfam00900	Ribosomal_S4e - Ribosomal family S4e	1	
pfam00916	Sulfate_transp - Sulfate permease family	1	
pfam00924	MS_channel - Mechanosensitive ion channel	5	
pfam00929	RNase_T - Exonuclease	1	
pfam00935	Ribosomal_L44 - Ribosomal protein L44	1	
pfam00953	Glycos_transf_4 - Glycosyl transferase family 4	1	
pfam00957	Synaptobrevin - Synaptobrevin	3	
pfam00962	A_deaminase - Adenosine/AMP deaminase	1	
pfam00982	Glyco_transf_20 - Glycosyltransferase family 20	2	
pfam00995	Sec1 - Sec1 family	3	
pfam00996	GDI - GDP dissociation inhibitor	1	
pfam00999	Na_H_Exchanger - Sodium/hydrogen exchanger family	1	
pfam01000	RNA_pol_A_bac - RNA polymerase Rpb3/RpoA insert domain	2	
pfam01015	Ribosomal_S3Ae - Ribosomal S3Ae family	1	
pfam01019	G_glu_transpept - Gamma-glutamyltranspeptidase	1	
pfam01020	Ribosomal_L40e - Ribosomal L40e family	1	
pfam01026	TatD_DNase - TatD related DNase	1	
pfam01031	Dynamin_M - Dynamin central region	1	
pfam01039	Carboxyl_trans - Carboxyl transferase domain	1	
pfam01061	ABC2_membrane - ABC-2 type transporter	1	
pfam01066	CDP-OH_P_transf - CDP-alcohol phosphatidyltransferase	2	
pfam01068	DNA_ligase_A_M - ATP dependent DNA ligase domain	1	
pfam01090	Ribosomal_S19e - Ribosomal protein S19e	1	
pfam01092	Ribosomal_S6e - Ribosomal protein S6e	1	
pfam01096	TFIIS_C - Transcription factor S-II (TFIIS)	3	
pfam01105	EMP24_GP25L - emp24/gp25L/p24 family/GOLD	2	
pfam01111	CKS - Cyclin-dependent kinase regulatory subunit	1	
pfam01112	Asparaginase_2 - Asparaginase	1	
pfam01119	DNA_mis_repair - DNA mismatch repair protein, C-terminal domain	1	
pfam01121	CoaE - Dephospho-CoA kinase	1	
pfam01131	Topoisom_bac - DNA topoisomerase	1	
pfam01137	RTC - RNA 3'-terminal phosphate cyclase	1	
pfam01138	RNase_PH - 3' exoribonuclease family, domain 1	2	
pfam01139	RtcB - tRNA-splicing ligase RtcB	1	
pfam01142	TruD - tRNA pseudouridine synthase D (TruD)	1	
pfam01148	CTP_transf_1 - Cytidylyltransferase family	1	
pfam01150	GDA1_CD39 - GDA1/CD39 (nucleoside phosphatase) family	1	
pfam01151	ELO - GNS1/SUR4 family	1	
pfam01157	Ribosomal_L21e - Ribosomal protein L21e	1	
pfam01158	Ribosomal_L36e - Ribosomal protein L36e	1	
pfam01163	RIO1 - RIO1 family	2	
pfam01167	Tub - Tub family	1	
pfam01170	UPF0020 - Putative RNA methylase family UPF0020	1	
pfam01171	ATP_bind_3 - PP-loop family	2	
pfam01172	SBDS - Shwachman-Bodian-Diamond syndrome (SBDS) protein	1	
pfam01176	eIF-1a - Translation initiation factor 1A / IF-1	1	
pfam01182	Glucosamine_iso - Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase	1	
pfam01189	Methyltr_RsmB-F - 16S rRNA methyltransferase RsmB/F	4	
pfam01191	RNA_pol_Rpb5_C - RNA polymerase Rpb5, C-terminal domain	1	
pfam01192	RNA_pol_Rpb6 - RNA polymerase Rpb6	1	
pfam01193	RNA_pol_L - RNA polymerase Rpb3/Rpb11 dimerisation domain	2	
pfam01194	RNA_pol_N - RNA polymerases N / 8 kDa subunit	1	
pfam01198	Ribosomal_L31e - Ribosomal protein L31e	1	
pfam01199	Ribosomal_L34e - Ribosomal protein L34e	1	
pfam01200	Ribosomal_S28e - Ribosomal protein S28e	1	
pfam01201	Ribosomal_S8e - Ribosomal protein S8e	2	
pfam01204	Trehalase - Trehalase	2	
pfam01210	NAD_Gly3P_dh_N - NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus	1	
pfam01214	CK_II_beta - Casein kinase II regulatory subunit	1	
pfam01230	HIT - HIT domain	1	
pfam01233	NMT - Myristoyl-CoA:protein N-myristoyltransferase, N-terminal domain	1	
pfam01239	PPTA - Protein prenyltransferase alpha subunit repeat	1	
pfam01246	Ribosomal_L24e - Ribosomal protein L24e	2	
pfam01247	Ribosomal_L35Ae - Ribosomal protein L35Ae	1	
pfam01248	Ribosomal_L7Ae - Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	5	
pfam01249	Ribosomal_S21e - Ribosomal protein S21e	1	
pfam01251	Ribosomal_S7e - Ribosomal protein S7e	1	
pfam01253	SUI1 - Translation initiation factor SUI1	2	
pfam01255	Prenyltransf - Putative undecaprenyl diphosphate synthase	1	
pfam01261	AP_endonuc_2 - Xylose isomerase-like TIM barrel	1	
pfam01266	DAO - FAD dependent oxidoreductase	1	
pfam01269	Fibrillarin - Fibrillarin	1	
pfam01280	Ribosomal_L19e - Ribosomal protein L19e	1	
pfam01282	Ribosomal_S24e - Ribosomal protein S24e	1	
pfam01283	Ribosomal_S26e - Ribosomal protein S26e	1	
pfam01294	Ribosomal_L13e - Ribosomal protein L13e	1	
pfam01300	Sua5_yciO_yrdC - Telomere recombination	1	
pfam01302	CAP_GLY - CAP-Gly domain	1	
pfam01321	Creatinase_N - Creatinase/Prolidase N-terminal domain	1	
pfam01331	mRNA_cap_enzyme - mRNA capping enzyme, catalytic domain	1	
pfam01336	tRNA_anti-codon - OB-fold nucleic acid binding domain	2	
pfam01351	RNase_HII - Ribonuclease HII	1	
pfam01369	Sec7 - Sec7 domain	1	
pfam01380	SIS - SIS domain	1	
pfam01381	HTH_3 - Helix-turn-helix	1	
pfam01398	JAB - JAB1/Mov34/MPN/PAD-1 ubiquitin protease	2	
pfam01399	PCI - PCI domain	3	
pfam01406	tRNA-synt_1e - tRNA synthetases class I (C) catalytic domain	1	
pfam01409	tRNA-synt_2d - tRNA synthetases class II core domain (F)	1	
pfam01411	tRNA-synt_2c - tRNA synthetases class II (A)	1	
pfam01412	ArfGap - Putative GTPase activating protein for Arf	2	
pfam01416	PseudoU_synth_1 - tRNA pseudouridine synthase	2	
pfam01421	Reprolysin - Reprolysin (M12B) family zinc metalloprotease	1	
pfam01423	LSM - LSM domain	11	
pfam01428	zf-AN1 - AN1-like Zinc finger	2	
pfam01433	Peptidase_M1 - Peptidase family M1	1	
pfam01435	Peptidase_M48 - Peptidase family M48	1	
pfam01466	Skp1 - Skp1 family, dimerisation domain	1	
pfam01467	CTP_transf_like - Cytidylyltransferase-like	1	
pfam01472	PUA - PUA domain	2	
pfam01479	S4 - S4 domain	2	
pfam01490	Aa_trans - Transmembrane amino acid transporter protein	4	
pfam01491	Frataxin_Cyay - Frataxin-like domain	1	
pfam01496	V_ATPase_I - V-type ATPase 116kDa subunit family	1	
pfam01509	TruB_N - TruB family pseudouridylate synthase (N terminal domain)	1	
pfam01513	NAD_kinase - ATP-NAD kinase	1	
pfam01522	Polysacc_deac_1 - Polysaccharide deacetylase	2	
pfam01529	zf-DHHC - DHHC palmitoyltransferase	3	
pfam01544	CorA - CorA-like Mg2+ transporter protein	1	
pfam01545	Cation_efflux - Cation efflux family	1	
pfam01553	Acyltransferase - Acyltransferase	3	
pfam01556	DnaJ_C - DnaJ C terminal domain	2	
pfam01569	PAP2 - PAP2 superfamily	2	
pfam01585	G-patch - G-patch domain	1	
pfam01588	tRNA_bind - Putative tRNA binding domain	1	
pfam01592	NifU_N - NifU-like N terminal domain	1	
pfam01599	Ribosomal_S27 - Ribosomal protein S27a	1	
pfam01602	Adaptin_N - Adaptin N terminal region	2	
pfam01603	B56 - Protein phosphatase 2A regulatory B subunit (B56 family)	1	
pfam01612	DNA_pol_A_exo1 - 3'-5' exonuclease	1	
pfam01624	MutS_I - MutS domain I	1	
pfam01633	Choline_kinase - Choline/ethanolamine kinase	2	
pfam01650	Peptidase_C13 - Peptidase C13 family	1	
pfam01652	IF4E - Eukaryotic initiation factor 4E	2	
pfam01655	Ribosomal_L32e - Ribosomal protein L32	1	
pfam01663	Phosphodiest - Type I phosphodiesterase / nucleotide pyrophosphatase	1	
pfam01676	Metalloenzyme - Metalloenzyme superfamily	1	
pfam01679	Pmp3 - Proteolipid membrane potential modulator	1	
pfam01704	UDPGP - UTP--glucose-1-phosphate uridylyltransferase	2	
pfam01710	HTH_Tnp_IS630 - Transposase	1	
pfam01722	BolA - BolA-like protein	1	
pfam01725	Ham1p_like - Ham1 family	1	
pfam01728	FtsJ - FtsJ-like methyltransferase	2	
pfam01734	Patatin - Patatin-like phospholipase	1	
pfam01743	PolyA_pol - Poly A polymerase head domain	1	
pfam01746	tRNA_m1G_MT - tRNA (Guanine-1)-methyltransferase	1	
pfam01749	IBB - Importin beta binding domain	1	
pfam01751	Toprim - Toprim domain	2	
pfam01764	Lipase_3 - Lipase (class 3)	1	
pfam01769	MgtE - Divalent cation transporter	1	
pfam01770	Folate_carrier - Reduced folate carrier	1	
pfam01775	Ribosomal_L18A - Ribosomal proteins 50S-L18Ae/60S-L20/60S-L18A	1	
pfam01776	Ribosomal_L22e - Ribosomal L22e protein family	1	
pfam01777	Ribosomal_L27e - Ribosomal L27e protein family	1	
pfam01778	Ribosomal_L28e - Ribosomal L28e protein family	1	
pfam01779	Ribosomal_L29e - Ribosomal L29e protein family	1	
pfam01780	Ribosomal_L37ae - Ribosomal L37ae protein family	1	
pfam01784	NIF3 - NIF3 (NGG1p interacting factor 3)	1	
pfam01786	AOX - Alternative oxidase	1	
pfam01793	Glyco_transf_15 - Glycolipid 2-alpha-mannosyltransferase	1	
pfam01798	Nop - snoRNA binding domain, fibrillarin	2	
pfam01813	ATP-synt_D - ATP synthase subunit D	1	
pfam01851	PC_rep - Proteasome/cyclosome repeat	1	
pfam01853	MOZ_SAS - MOZ/SAS family	2	
pfam01866	Diphthamide_syn - Putative diphthamide synthesis protein	2	
pfam01868	UPF0086 - Domain of unknown function UPF0086	1	
pfam01873	eIF-5_eIF-2B - Domain found in IF2B/IF5	2	
pfam01883	DUF59 - Domain of unknown function DUF59	1	
pfam01896	DNA_primase_S - DNA primase small subunit	1	
pfam01900	RNase_P_Rpp14 - Rpp14/Pop5 family	1	
pfam01902	Diphthami_syn_2 - Diphthamide synthase	1	
pfam01907	Ribosomal_L37e - Ribosomal protein L37e	1	
pfam01909	NTP_transf_2 - Nucleotidyltransferase domain	1	
pfam01912	eIF-6 - eIF-6 family	1	
pfam01916	DS - Deoxyhypusine synthase	1	
pfam01922	SRP19 - SRP19 protein	1	
pfam01926	MMR_HSR1 - 50S ribosome-binding GTPase	5	
pfam01974	tRNA_int_endo - tRNA intron endonuclease, catalytic C-terminal domain	1	
pfam01981	PTH2 - Peptidyl-tRNA hydrolase PTH2	2	
pfam01984	dsDNA_bind - Double-stranded DNA-binding domain	1	
pfam01990	ATP-synt_F - ATP synthase (F/14-kDa) subunit	1	
pfam01991	vATP-synt_E - ATP synthase (E/31 kDa) subunit	1	
pfam01992	vATP-synt_AC39 - ATP synthase (C/AC39) subunit	1	
pfam02002	TFIIE_alpha - TFIIE alpha subunit	1	
pfam02005	TRM - N2,N2-dimethylguanosine tRNA methyltransferase	1	
pfam02037	SAP - SAP domain	1	
pfam02045	CBFB_NFYA - CCAAT-binding transcription factor (CBF-B/NF-YA) subunit B	1	
pfam02121	IP_trans - Phosphatidylinositol transfer protein	1	
pfam02141	DENN - DENN (AEX-3) domain	1	
pfam02146	SIR2 - Sir2 family	1	
pfam02148	zf-UBP - Zn-finger in ubiquitin-hydrolases and other protein	2	
pfam02150	RNA_POL_M_15KD - RNA polymerases M/15 Kd subunit	1	
pfam02181	FH2 - Formin Homology 2 Domain	2	
pfam02186	TFIIE_beta - TFIIE beta subunit core domain	1	
pfam02200	STE - STE like transcription factor	1	
pfam02201	SWIB - SWIB/MDM2 domain	1	
pfam02212	GED - Dynamin GTPase effector domain	1	
pfam02223	Thymidylate_kin - Thymidylate kinase	1	
pfam02224	Cytidylate_kin - Cytidylate kinase	1	
pfam02257	RFX_DNA_binding - RFX DNA-binding domain	1	
pfam02259	FAT - FAT domain	1	
pfam02268	TFIIA_gamma_N - Transcription initiation factor IIA, gamma subunit, helical domain	1	
pfam02269	TFIID-18kDa - Transcription initiation factor IID, 18kD subunit	2	
pfam02270	TFIIF_beta - Transcription initiation factor IIF, beta subunit	1	
pfam02291	TFIID-31kDa - Transcription initiation factor IID, 31kD subunit	1	
pfam02319	E2F_TDP - E2F/DP family winged-helix DNA-binding domain	1	
pfam02338	OTU - OTU-like cysteine protease	1	
pfam02358	Trehalose_PPase - Trehalose-phosphatase	1	
pfam02366	PMT - Dolichyl-phosphate-mannose-protein mannosyltransferase	1	
pfam02383	Syja_N - SacI homology domain	1	
pfam02390	Methyltransf_4 - Putative methyltransferase	1	
pfam02403	Seryl_tRNA_N - Seryl-tRNA synthetase N-terminal domain	1	
pfam02450	LCAT - Lecithin:cholesterol acyltransferase	1	
pfam02463	SMC_N - RecF/RecN/SMC N terminal domain	6	
pfam02475	Met_10 - Met-10+ like-protein	1	
pfam02516	STT3 - Oligosaccharyl transferase STT3 subunit	1	
pfam02518	HATPase_c - Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	1	
pfam02535	Zip - ZIP Zinc transporter	2	
pfam02582	DUF155 - Uncharacterised ACR, YagE family COG1723	1	
pfam02585	PIG-L - GlcNAc-PI de-N-acetylase	1	
pfam02594	DUF167 - Uncharacterised ACR, YggU family COG1872	1	
pfam02656	DUF202 - Domain of unknown function (DUF202)	1	
pfam02666	PS_Dcarbxylase - Phosphatidylserine decarboxylase	1	
pfam02671	PAH - Paired amphipathic helix repeat	1	
pfam02714	RSN1_7TM - Calcium-dependent channel, 7TM region, putative phosphate	1	
pfam02732	ERCC4 - ERCC4 domain	2	
pfam02747	PCNA_C - Proliferating cell nuclear antigen, C-terminal domain	1	
pfam02751	TFIIA_gamma_C - Transcription initiation factor IIA, gamma subunit	1	
pfam02765	POT1 - Telomeric single stranded DNA binding POT1/CDC13	1	
pfam02772	S-AdoMet_synt_M - S-adenosylmethionine synthetase, central domain	1	
pfam02773	S-AdoMet_synt_C - S-adenosylmethionine synthetase, C-terminal domain	1	
