Pfam ID	Pfam Name	Gene Count	
pfam00275	EPSP_synthase - EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)	1	
pfam00276	Ribosomal_L23 - Ribosomal protein L23	1	
pfam00281	Ribosomal_L5 - Ribosomal protein L5	1	
pfam00282	Pyridoxal_deC - Pyridoxal-dependent decarboxylase conserved domain	1	
pfam00288	GHMP_kinases_N - GHMP kinases N terminal domain	5	
pfam00289	Biotin_carb_N - Biotin carboxylase, N-terminal domain	1	
pfam00290	Trp_syntA - Tryptophan synthase alpha chain	1	
pfam00291	PALP - Pyridoxal-phosphate dependent enzyme	5	
pfam00293	NUDIX - NUDIX domain	4	
pfam00294	PfkB - pfkB family carbohydrate kinase	2	
pfam00297	Ribosomal_L3 - Ribosomal protein L3	1	
pfam00298	Ribosomal_L11 - Ribosomal protein L11, RNA binding domain	1	
pfam00312	Ribosomal_S15 - Ribosomal protein S15	1	
pfam00317	Ribonuc_red_lgN - Ribonucleotide reductase, all-alpha domain	1	
pfam00318	Ribosomal_S2 - Ribosomal protein S2	1	
pfam00326	Peptidase_S9 - Prolyl oligopeptidase family	2	
pfam00327	Ribosomal_L30 - Ribosomal protein L30p/L7e	1	
pfam00329	Complex1_30kDa - Respiratory-chain NADH dehydrogenase, 30 Kd subunit	2	
pfam00330	Aconitase - Aconitase family (aconitate hydratase)	2	
pfam00333	Ribosomal_S5 - Ribosomal protein S5, N-terminal domain	1	
pfam00334	NDK - Nucleoside diphosphate kinase	1	
pfam00338	Ribosomal_S10 - Ribosomal protein S10p/S20e	1	
pfam00344	SecY - SecY translocase	1	
pfam00346	Complex1_49kDa - Respiratory-chain NADH dehydrogenase, 49 Kd subunit	2	
pfam00347	Ribosomal_L6 - Ribosomal protein L6	1	
pfam00348	polyprenyl_synt - Polyprenyl synthetase	2	
pfam00352	TBP - Transcription factor TFIID (or TATA-binding protein, TBP)	1	
pfam00361	Proton_antipo_M - Proton-conducting membrane transporter	6	
pfam00364	Biotin_lipoyl - Biotin-requiring enzyme	1	
pfam00366	Ribosomal_S17 - Ribosomal protein S17	1	
pfam00368	HMG-CoA_red - Hydroxymethylglutaryl-coenzyme A reductase	1	
pfam00374	NiFeSe_Hases - Nickel-dependent hydrogenase	3	
pfam00378	ECH_1 - Enoyl-CoA hydratase/isomerase	1	
pfam00380	Ribosomal_S9 - Ribosomal protein S9/S16	1	
pfam00382	TFIIB - Transcription factor TFIIB repeat	2	
pfam00383	dCMP_cyt_deam_1 - Cytidine and deoxycytidylate deaminase zinc-binding region	1	
pfam00384	Molybdopterin - Molybdopterin oxidoreductase	3	
pfam00389	2-Hacid_dh - D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain	2	
pfam00390	malic - Malic enzyme, N-terminal domain	1	
pfam00391	PEP-utilizers - PEP-utilising enzyme, mobile domain	1	
pfam00398	RrnaAD - Ribosomal RNA adenine dimethylase	1	
pfam00400	WD40 - WD domain, G-beta repeat	1	
pfam00403	HMA - Heavy-metal-associated domain	1	
pfam00408	PGM_PMM_IV - Phosphoglucomutase/phosphomannomutase, C-terminal domain	1	
pfam00410	Ribosomal_S8 - Ribosomal protein S8	1	
pfam00411	Ribosomal_S11 - Ribosomal protein S11	1	
pfam00416	Ribosomal_S13 - Ribosomal protein S13/S18	1	
pfam00420	Oxidored_q2 - NADH-ubiquinone/plastoquinone oxidoreductase chain 4L	1	
pfam00425	Chorismate_bind - chorismate binding enzyme	1	
pfam00428	Ribosomal_60s - 60s Acidic ribosomal protein	1	
pfam00437	T2SSE - Type II/IV secretion system protein	6	
pfam00441	Acyl-CoA_dh_1 - Acyl-CoA dehydrogenase, C-terminal domain	2	
pfam00448	SRP54 - SRP54-type protein, GTPase domain	2	
pfam00456	Transketolase_N - Transketolase, thiamine diphosphate binding domain	1	
pfam00459	Inositol_P - Inositol monophosphatase family	1	
pfam00464	SHMT - Serine hydroxymethyltransferase	1	
pfam00466	Ribosomal_L10 - Ribosomal protein L10	1	
pfam00467	KOW - KOW motif	2	
pfam00474	SSF - Sodium:solute symporter family	1	
pfam00475	IGPD - Imidazoleglycerol-phosphate dehydratase	1	
pfam00478	IMPDH - IMP dehydrogenase / GMP reductase domain	1	
pfam00482	T2SSF - Type II secretion system (T2SS), protein F	4	
pfam00483	NTP_transferase - Nucleotidyl transferase	2	
pfam00488	MutS_V - MutS domain V	1	
pfam00490	ALAD - Delta-aminolevulinic acid dehydratase	1	
pfam00491	Arginase - Arginase family	1	
pfam00493	MCM - MCM2/3/5 family	1	
pfam00496	SBP_bac_5 - Bacterial extracellular solute-binding proteins, family 5 Middle	2	
pfam00498	FHA - FHA domain	1	
pfam00499	Oxidored_q3 - NADH-ubiquinone/plastoquinone oxidoreductase chain 6	1	
pfam00501	AMP-binding - AMP-binding enzyme	4	
pfam00507	Oxidored_q4 - NADH-ubiquinone/plastoquinone oxidoreductase, chain 3	1	
pfam00528	BPD_transp_1 - Binding-protein-dependent transport system inner membrane component	13	
pfam00534	Glycos_transf_1 - Glycosyl transferases group 1	2	
pfam00535	Glycos_transf_2 - Glycosyl transferase family 2	2	
pfam00543	P-II - Nitrogen regulatory protein P-II	2	
pfam00549	Ligase_CoA - CoA-ligase	2	
pfam00557	Peptidase_M24 - Metallopeptidase family M24	2	
pfam00562	RNA_pol_Rpb2_6 - RNA polymerase Rpb2, domain 6	1	
pfam00571	CBS - CBS domain	17	
pfam00572	Ribosomal_L13 - Ribosomal protein L13	1	
pfam00573	Ribosomal_L4 - Ribosomal protein L4/L1 family	1	
pfam00574	CLP_protease - Clp protease	1	
pfam00575	S1 - S1 RNA binding domain	2	
pfam00578	AhpC-TSA - AhpC/TSA family	2	
pfam00579	tRNA-synt_1b - tRNA synthetases class I (W and Y)	2	
pfam00582	Usp - Universal stress protein family	3	
pfam00583	Acetyltransf_1 - Acetyltransferase (GNAT) family	6	
pfam00586	AIRS - AIR synthase related protein, N-terminal domain	4	
pfam00587	tRNA-synt_2b - tRNA synthetase class II core domain (G, H, P, S and T)	4	
pfam00588	SpoU_methylase - SpoU rRNA Methylase family	2	
pfam00589	Phage_integrase - Phage integrase family	1	
pfam00590	TP_methylase - Tetrapyrrole (Corrin/Porphyrin) Methylases	2	
pfam00591	Glycos_transf_3 - Glycosyl transferase family, a/b domain	2	
pfam00596	Aldolase_II - Class II Aldolase and Adducin N-terminal domain	1	
pfam00623	RNA_pol_Rpb1_2 - RNA polymerase Rpb1, domain 2	1	
pfam00641	zf-RanBP - Zn-finger in Ran binding protein and others	1	
pfam00654	Voltage_CLC - Voltage gated chloride channel	1	
pfam00662	Proton_antipo_N - NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus	3	
pfam00670	AdoHcyase_NAD - S-adenosyl-L-homocysteine hydrolase, NAD binding domain	1	
pfam00673	Ribosomal_L5_C - ribosomal L5P family C-terminus	1	
pfam00679	EFG_C - Elongation factor G C-terminus	1	
pfam00682	HMGL-like - HMGL-like	4	
pfam00687	Ribosomal_L1 - Ribosomal protein L1p/L10e family	1	
pfam00689	Cation_ATPase_C - Cation transporting ATPase, C-terminus	1	
pfam00690	Cation_ATPase_N - Cation transporter/ATPase, N-terminus	1	
pfam00692	dUTPase - dUTPase	2	
pfam00694	Aconitase_C - Aconitase C-terminal domain	2	
pfam00696	AA_kinase - Amino acid kinase family	5	
pfam00697	PRAI - N-(5'phosphoribosyl)anthranilate (PRA) isomerase	1	
pfam00702	Hydrolase - haloacid dehalogenase-like hydrolase	4	
pfam00705	PCNA_N - Proliferating cell nuclear antigen, N-terminal domain	3	
pfam00708	Acylphosphatase - Acylphosphatase	2	
pfam00709	Adenylsucc_synt - Adenylosuccinate synthetase	1	
pfam00710	Asparaginase - Asparaginase, N-terminal	1	
pfam00717	Peptidase_S24 - Peptidase S24-like	2	
pfam00719	Pyrophosphatase - Inorganic pyrophosphatase	1	
pfam00725	3HCDH - 3-hydroxyacyl-CoA dehydrogenase, C-terminal domain	1	
pfam00730	HhH-GPD - HhH-GPD superfamily base excision DNA repair protein	2	
pfam00731	AIRC - AIR carboxylase	1	
pfam00736	EF1_GNE - EF-1 guanine nucleotide exchange domain	1	
pfam00742	Homoserine_dh - Homoserine dehydrogenase	1	
pfam00745	GlutR_dimer - Glutamyl-tRNAGlu reductase, dimerisation domain	1	
pfam00749	tRNA-synt_1c - tRNA synthetases class I (E and Q), catalytic domain	1	
pfam00750	tRNA-synt_1d - tRNA synthetases class I (R)	1	
pfam00752	XPG_N - XPG N-terminal domain	1	
pfam00753	Lactamase_B - Metallo-beta-lactamase superfamily	8	
pfam00764	Arginosuc_synth - Arginosuccinate synthase	1	
pfam00766	ETF_alpha - Electron transfer flavoprotein FAD-binding domain	1	
pfam00782	DSPc - Dual specificity phosphatase, catalytic domain	2	
pfam00793	DAHP_synth_1 - DAHP synthetase I family	1	
pfam00795	CN_hydrolase - Carbon-nitrogen hydrolase	2	
pfam00800	PDT - Prephenate dehydratase	1	
pfam00814	Peptidase_M22 - Glycoprotease family	1	
pfam00815	Histidinol_dh - Histidinol dehydrogenase	1	
pfam00827	Ribosomal_L15e - Ribosomal L15	1	
pfam00828	Ribosomal_L27A - Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A	1	
pfam00831	Ribosomal_L29 - Ribosomal L29 protein	1	
pfam00832	Ribosomal_L39 - Ribosomal L39 protein	1	
pfam00833	Ribosomal_S17e - Ribosomal S17	1	
pfam00850	Hist_deacetyl - Histone deacetylase domain	1	
pfam00857	Isochorismatase - Isochorismatase family	1	
pfam00867	XPG_I - XPG I-region	1	
pfam00881	Nitroreductase - Nitroreductase family	3	
pfam00883	Peptidase_M17 - Cytosol aminopeptidase family, catalytic domain	1	
pfam00885	DMRL_synthase - 6,7-dimethyl-8-ribityllumazine synthase	2	
pfam00890	FAD_binding_2 - FAD binding domain	1	
pfam00892	EamA - EamA-like transporter family	4	
pfam00899	ThiF - ThiF family	1	
pfam00900	Ribosomal_S4e - Ribosomal family S4e	1	
pfam00902	TatC - Sec-independent protein translocase protein (TatC)	1	
pfam00909	Ammonium_transp - Ammonium Transporter Family	3	
pfam00919	UPF0004 - Uncharacterized protein family UPF0004	1	
pfam00920	ILVD_EDD - Dehydratase family	1	
pfam00924	MS_channel - Mechanosensitive ion channel	3	
pfam00926	DHBP_synthase - 3,4-dihydroxy-2-butanone 4-phosphate synthase	1	
pfam00935	Ribosomal_L44 - Ribosomal protein L44	1	
pfam00950	ABC-3 - ABC 3 transport family	1	
pfam00953	Glycos_transf_4 - Glycosyl transferase family 4	1	
pfam00958	GMP_synt_C - GMP synthase C terminal domain	1	
pfam00977	His_biosynth - Histidine biosynthesis protein	2	
pfam00988	CPSase_sm_chain - Carbamoyl-phosphate synthase small chain, CPSase domain	1	
pfam00994	MoCF_biosynth - Probable molybdopterin binding domain	3	
pfam00999	Na_H_Exchanger - Sodium/hydrogen exchanger family	1	
pfam01000	RNA_pol_A_bac - RNA polymerase Rpb3/RpoA insert domain	1	
pfam01008	IF-2B - Initiation factor 2 subunit family	3	
pfam01012	ETF - Electron transfer flavoprotein domain	2	
pfam01015	Ribosomal_S3Ae - Ribosomal S3Ae family	1	
pfam01020	Ribosomal_L40e - Ribosomal L40e family	1	
pfam01022	HTH_5 - Bacterial regulatory protein, arsR family	3	
pfam01026	TatD_DNase - TatD related DNase	2	
pfam01032	FecCD - FecCD transport family	1	
pfam01035	DNA_binding_1 - 6-O-methylguanine DNA methyltransferase, DNA binding domain	1	
pfam01037	AsnC_trans_reg - Lrp/AsnC ligand binding domain	6	
pfam01039	Carboxyl_trans - Carboxyl transferase domain	1	
pfam01040	UbiA - UbiA prenyltransferase family	3	
pfam01041	DegT_DnrJ_EryC1 - DegT/DnrJ/EryC1/StrS aminotransferase family	1	
pfam01048	PNP_UDP_1 - Phosphorylase superfamily	5	
pfam01053	Cys_Met_Meta_PP - Cys/Met metabolism PLP-dependent enzyme	1	
pfam01058	Oxidored_q6 - NADH ubiquinone oxidoreductase, 20 Kd subunit	4	
pfam01061	ABC2_membrane - ABC-2 type transporter	3	
pfam01066	CDP-OH_P_transf - CDP-alcohol phosphatidyltransferase	3	
pfam01068	DNA_ligase_A_M - ATP dependent DNA ligase domain	1	
pfam01070	FMN_dh - FMN-dependent dehydrogenase	1	
pfam01071	GARS_A - Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain	1	
pfam01078	Mg_chelatase - Magnesium chelatase, subunit ChlI	1	
pfam01090	Ribosomal_S19e - Ribosomal protein S19e	1	
pfam01092	Ribosomal_S6e - Ribosomal protein S6e	1	
pfam01096	TFIIS_C - Transcription factor S-II (TFIIS)	1	
pfam01112	Asparaginase_2 - Asparaginase	1	
pfam01113	DapB_N - Dihydrodipicolinate reductase, N-terminus	1	
pfam01118	Semialdhyde_dh - Semialdehyde dehydrogenase, NAD binding domain	2	
pfam01127	Sdh_cyt - Succinate dehydrogenase/Fumarate reductase transmembrane subunit	2	
pfam01131	Topoisom_bac - DNA topoisomerase	3	
pfam01135	PCMT - Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)	2	
pfam01137	RTC - RNA 3'-terminal phosphate cyclase	1	
pfam01138	RNase_PH - 3' exoribonuclease family, domain 1	2	
pfam01139	RtcB - tRNA-splicing ligase RtcB	1	
pfam01142	TruD - tRNA pseudouridine synthase D (TruD)	1	
pfam01145	Band_7 - SPFH domain / Band 7 family	3	
pfam01155	HypA - Hydrogenase/urease nickel incorporation, metallochaperone, hypA	2	
pfam01157	Ribosomal_L21e - Ribosomal protein L21e	1	
pfam01161	PBP - Phosphatidylethanolamine-binding protein	2	
pfam01163	RIO1 - RIO1 family	2	
pfam01170	UPF0020 - Putative RNA methylase family UPF0020	2	
pfam01171	ATP_bind_3 - PP-loop family	2	
pfam01172	SBDS - Shwachman-Bodian-Diamond syndrome (SBDS) protein	1	
pfam01174	SNO - SNO glutamine amidotransferase family	1	
pfam01176	eIF-1a - Translation initiation factor 1A / IF-1	1	
pfam01180	DHO_dh - Dihydroorotate dehydrogenase	1	
pfam01189	Methyltr_RsmB-F - 16S rRNA methyltransferase RsmB/F	7	
pfam01191	RNA_pol_Rpb5_C - RNA polymerase Rpb5, C-terminal domain	1	
pfam01192	RNA_pol_Rpb6 - RNA polymerase Rpb6	1	
pfam01193	RNA_pol_L - RNA polymerase Rpb3/Rpb11 dimerisation domain	1	
pfam01194	RNA_pol_N - RNA polymerases N / 8 kDa subunit	1	
pfam01198	Ribosomal_L31e - Ribosomal protein L31e	1	
pfam01199	Ribosomal_L34e - Ribosomal protein L34e	1	
pfam01200	Ribosomal_S28e - Ribosomal protein S28e	1	
pfam01201	Ribosomal_S8e - Ribosomal protein S8e	1	
pfam01206	TusA - Sulfurtransferase TusA	1	
pfam01209	Ubie_methyltran - ubiE/COQ5 methyltransferase family	1	
pfam01227	GTP_cyclohydroI - GTP cyclohydrolase I	1	
pfam01230	HIT - HIT domain	2	
pfam01242	PTPS - 6-pyruvoyl tetrahydropterin synthase	2	
pfam01246	Ribosomal_L24e - Ribosomal protein L24e	1	
pfam01247	Ribosomal_L35Ae - Ribosomal protein L35Ae	1	
pfam01248	Ribosomal_L7Ae - Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	2	
pfam01253	SUI1 - Translation initiation factor SUI1	1	
pfam01255	Prenyltransf - Putative undecaprenyl diphosphate synthase	1	
pfam01256	Carb_kinase - Carbohydrate kinase	1	
pfam01259	SAICAR_synt - SAICAR synthetase	1	
pfam01261	AP_endonuc_2 - Xylose isomerase-like TIM barrel	3	
pfam01264	Chorismate_synt - Chorismate synthase	1	
pfam01266	DAO - FAD dependent oxidoreductase	2	
pfam01269	Fibrillarin - Fibrillarin	1	
pfam01280	Ribosomal_L19e - Ribosomal protein L19e	1	
pfam01282	Ribosomal_S24e - Ribosomal protein S24e	1	
pfam01283	Ribosomal_S26e - Ribosomal protein S26e	1	
pfam01287	eIF-5a - Eukaryotic elongation factor 5A hypusine, DNA-binding OB fold	1	
pfam01292	Ni_hydr_CYTB - Prokaryotic cytochrome b561	1	
pfam01294	Ribosomal_L13e - Ribosomal protein L13e	1	
pfam01297	ZnuA - Zinc-uptake complex component A periplasmic	1	
pfam01300	Sua5_yciO_yrdC - Telomere recombination	2	
pfam01314	AFOR_C - Aldehyde ferredoxin oxidoreductase, domains 2 & 3	4	
pfam01321	Creatinase_N - Creatinase/Prolidase N-terminal domain	1	
pfam01326	PPDK_N - Pyruvate phosphate dikinase, PEP/pyruvate binding domain	1	
pfam01336	tRNA_anti-codon - OB-fold nucleic acid binding domain	3	
pfam01351	RNase_HII - Ribonuclease HII	1	
pfam01364	Peptidase_C25 - Peptidase family C25	1	
pfam01368	DHH - DHH family	1	
pfam01370	Epimerase - NAD dependent epimerase/dehydratase family	1	
pfam01379	Porphobil_deam - Porphobilinogen deaminase, dipyromethane cofactor binding domain	1	
pfam01380	SIS - SIS domain	3	
pfam01381	HTH_3 - Helix-turn-helix	3	
pfam01385	OrfB_IS605 - Probable transposase	1	
pfam01402	RHH_1 - Ribbon-helix-helix protein, copG family	14	
pfam01406	tRNA-synt_1e - tRNA synthetases class I (C) catalytic domain	1	
pfam01408	GFO_IDH_MocA - Oxidoreductase family, NAD-binding Rossmann fold	1	
pfam01409	tRNA-synt_2d - tRNA synthetases class II core domain (F)	1	
pfam01411	tRNA-synt_2c - tRNA synthetases class II (A)	2	
pfam01423	LSM - LSM domain	3	
pfam01425	Amidase - Amidase	1	
pfam01435	Peptidase_M48 - Peptidase family M48	2	
pfam01450	IlvC - Acetohydroxy acid isomeroreductase, catalytic domain	1	
pfam01455	HupF_HypC - HupF/HypC family	1	
pfam01458	UPF0051 - Uncharacterized protein family (UPF0051)	3	
pfam01467	CTP_transf_like - Cytidylyltransferase-like	3	
pfam01470	Peptidase_C15 - Pyroglutamyl peptidase	1	
pfam01472	PUA - PUA domain	3	
pfam01475	FUR - Ferric uptake regulator family	2	
pfam01478	Peptidase_A24 - Type IV leader peptidase family	1	
pfam01479	S4 - S4 domain	2	
pfam01487	DHquinase_I - Type I 3-dehydroquinase	1	
pfam01488	Shikimate_DH - Shikimate / quinate 5-dehydrogenase	2	
pfam01493	GXGXG - GXGXG motif	1	
pfam01496	V_ATPase_I - V-type ATPase 116kDa subunit family	2	
pfam01497	Peripla_BP_2 - Periplasmic binding protein	1	
pfam01502	PRA-CH - Phosphoribosyl-AMP cyclohydrolase	1	
pfam01503	PRA-PH - Phosphoribosyl-ATP pyrophosphohydrolase	1	
pfam01507	PAPS_reduct - Phosphoadenosine phosphosulfate reductase family	5	
pfam01509	TruB_N - TruB family pseudouridylate synthase (N terminal domain)	1	
pfam01513	NAD_kinase - ATP-NAD kinase	2	
pfam01522	Polysacc_deac_1 - Polysaccharide deacetylase	1	
pfam01523	PmbA_TldD - Putative modulator of DNA gyrase	2	
pfam01545	Cation_efflux - Cation efflux family	2	
pfam01546	Peptidase_M20 - Peptidase family M20/M25/M40	3	
pfam01547	SBP_bac_1 - Bacterial extracellular solute-binding protein	1	
pfam01554	MatE - MatE	3	
pfam01557	FAA_hydrolase - Fumarylacetoacetate (FAA) hydrolase family	1	
pfam01558	POR - Pyruvate ferredoxin/flavodoxin oxidoreductase	3	
pfam01564	Spermine_synth - Spermine/spermidine synthase	2	
pfam01568	Molydop_binding - Molydopterin dinucleotide binding domain	3	
pfam01569	PAP2 - PAP2 superfamily	2	
pfam01571	GCV_T - Aminomethyltransferase folate-binding domain	1	
pfam01578	Cytochrom_C_asm - Cytochrome C assembly protein	3	
pfam01583	APS_kinase - Adenylylsulphate kinase	1	
pfam01588	tRNA_bind - Putative tRNA binding domain	2	
pfam01597	GCV_H - Glycine cleavage H-protein	1	
pfam01599	Ribosomal_S27 - Ribosomal protein S27a	1	
pfam01613	Flavin_Reduct - Flavin reductase like domain	1	
pfam01634	HisG - ATP phosphoribosyltransferase	1	
pfam01636	APH - Phosphotransferase enzyme family	1	
pfam01637	ATPase_2 - ATPase domain predominantly from Archaea	2	
pfam01645	Glu_synthase - Conserved region in glutamate synthase	1	
pfam01654	Cyt_bd_oxida_I - Cytochrome bd terminal oxidase subunit I	2	
pfam01655	Ribosomal_L32e - Ribosomal protein L32	1	
pfam01658	Inos-1-P_synth - Myo-inositol-1-phosphate synthase	1	
pfam01661	Macro - Macro domain	1	
pfam01663	Phosphodiest - Type I phosphodiesterase / nucleotide pyrophosphatase	3	
pfam01667	Ribosomal_S27e - Ribosomal protein S27	1	
pfam01676	Metalloenzyme - Metalloenzyme superfamily	1	
pfam01680	SOR_SNZ - SOR/SNZ family	1	
pfam01694	Rhomboid - Rhomboid family	1	
pfam01702	TGT - Queuine tRNA-ribosyltransferase	3	
pfam01717	Meth_synt_2 - Cobalamin-independent synthase, Catalytic domain	1	
pfam01725	Ham1p_like - Ham1 family	1	
pfam01729	QRPTase_C - Quinolinate phosphoribosyl transferase, C-terminal domain	3	
pfam01747	ATP-sulfurylase - ATP-sulfurylase	1	
pfam01750	HycI - Hydrogenase maturation protease	2	
pfam01751	Toprim - Toprim domain	3	
pfam01761	DHQ_synthase - 3-dehydroquinate synthase	1	
pfam01769	MgtE - Divalent cation transporter	1	
pfam01775	Ribosomal_L18A - Ribosomal proteins 50S-L18Ae/60S-L20/60S-L18A	1	
pfam01780	Ribosomal_L37ae - Ribosomal L37ae protein family	1	
pfam01791	DeoC - DeoC/LacD family aldolase	1	
pfam01796	OB_aCoA_assoc - DUF35 OB-fold domain, acyl-CoA-associated	2	
pfam01797	Y1_Tnp - Transposase IS200 like	1	
pfam01798	Nop - snoRNA binding domain, fibrillarin	1	
pfam01810	LysE - LysE type translocator	1	
pfam01812	5-FTHF_cyc-lig - 5-formyltetrahydrofolate cyclo-ligase family	1	
pfam01813	ATP-synt_D - ATP synthase subunit D	2	
pfam01814	Hemerythrin - Hemerythrin HHE cation binding domain	2	
pfam01817	CM_2 - Chorismate mutase type II	1	
pfam01835	A2M_N - MG2 domain	1	
pfam01842	ACT - ACT domain	2	
pfam01849	NAC - NAC domain	1	
pfam01850	PIN - PIN domain	13	
pfam01855	POR_N - Pyruvate flavodoxin/ferredoxin oxidoreductase, thiamine diP-bdg	3	
pfam01864	CarS-like - CDP-archaeol synthase	1	
pfam01865	PhoU_div - Protein of unknown function DUF47	1	
pfam01866	Diphthamide_syn - Putative diphthamide synthesis protein	1	
pfam01867	Cas_Cas1 - CRISPR associated protein Cas1	2	
pfam01868	UPF0086 - Domain of unknown function UPF0086	1	
pfam01869	BcrAD_BadFG - BadF/BadG/BcrA/BcrD ATPase family	1	
pfam01870	Hjc - Archaeal holliday junction resolvase (hjc)	1	
pfam01871	AMMECR1 - AMMECR1	1	
pfam01872	RibD_C - RibD C-terminal domain	1	
pfam01873	eIF-5_eIF-2B - Domain found in IF2B/IF5	1	
pfam01874	CitG - ATP:dephospho-CoA triphosphoribosyl transferase	1	
pfam01875	Memo - Memo-like protein	1	
pfam01876	RNase_P_p30 - RNase P subunit p30	1	
pfam01877	RNA_binding - RNA binding	2	
pfam01880	Desulfoferrodox - Desulfoferrodoxin	1	
pfam01882	DUF58 - Protein of unknown function DUF58	1	
pfam01883	DUF59 - Domain of unknown function DUF59	1	
pfam01884	PcrB - PcrB family	1	
pfam01885	PTS_2-RNA - RNA 2'-phosphotransferase, Tpt1 / KptA family	1	
pfam01886	DUF61 - Protein of unknown function DUF61	1	
pfam01887	SAM_adeno_trans - S-adenosyl-l-methionine hydroxide adenosyltransferase	1	
pfam01891	CbiM - Cobalt uptake substrate-specific transmembrane region	1	
pfam01894	UPF0047 - Uncharacterised protein family UPF0047	1	
pfam01895	PhoU - PhoU domain	2	
pfam01896	DNA_primase_S - DNA primase small subunit	1	
