Pfam ID	Pfam Name	Gene Count	
pfam00209	SNF - Sodium:neurotransmitter symporter family	1	
pfam00215	OMPdecase - Orotidine 5'-phosphate decarboxylase / HUMPS family	2	
pfam00218	IGPS - Indole-3-glycerol phosphate synthase	1	
pfam00224	PK - Pyruvate kinase, barrel domain	1	
pfam00227	Proteasome - Proteasome subunit	2	
pfam00237	Ribosomal_L22 - Ribosomal protein L22p/L17e	1	
pfam00238	Ribosomal_L14 - Ribosomal protein L14p/L23e	1	
pfam00239	Resolvase - Resolvase, N terminal domain	1	
pfam00252	Ribosomal_L16 - Ribosomal protein L16p/L10e	1	
pfam00253	Ribosomal_S14 - Ribosomal protein S14p/S29e	1	
pfam00254	FKBP_C - FKBP-type peptidyl-prolyl cis-trans isomerase	2	
pfam00258	Flavodoxin_1 - Flavodoxin	3	
pfam00266	Aminotran_5 - Aminotransferase class-V	1	
pfam00270	DEAD - DEAD/DEAH box helicase	8	
pfam00271	Helicase_C - Helicase conserved C-terminal domain	7	
pfam00275	EPSP_synthase - EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)	1	
pfam00276	Ribosomal_L23 - Ribosomal protein L23	1	
pfam00278	Orn_DAP_Arg_deC - Pyridoxal-dependent decarboxylase, C-terminal sheet domain	1	
pfam00281	Ribosomal_L5 - Ribosomal protein L5	1	
pfam00282	Pyridoxal_deC - Pyridoxal-dependent decarboxylase conserved domain	1	
pfam00288	GHMP_kinases_N - GHMP kinases N terminal domain	5	
pfam00289	Biotin_carb_N - Biotin carboxylase, N-terminal domain	1	
pfam00290	Trp_syntA - Tryptophan synthase alpha chain	1	
pfam00291	PALP - Pyridoxal-phosphate dependent enzyme	2	
pfam00293	NUDIX - NUDIX domain	1	
pfam00294	PfkB - pfkB family carbohydrate kinase	2	
pfam00296	Bac_luciferase - Luciferase-like monooxygenase	1	
pfam00297	Ribosomal_L3 - Ribosomal protein L3	1	
pfam00298	Ribosomal_L11 - Ribosomal protein L11, RNA binding domain	1	
pfam00301	Rubredoxin - Rubredoxin	2	
pfam00303	Thymidylat_synt - Thymidylate synthase	1	
pfam00312	Ribosomal_S15 - Ribosomal protein S15	1	
pfam00318	Ribosomal_S2 - Ribosomal protein S2	1	
pfam00327	Ribosomal_L30 - Ribosomal protein L30p/L7e	1	
pfam00330	Aconitase - Aconitase family (aconitate hydratase)	2	
pfam00333	Ribosomal_S5 - Ribosomal protein S5, N-terminal domain	1	
pfam00334	NDK - Nucleoside diphosphate kinase	1	
pfam00338	Ribosomal_S10 - Ribosomal protein S10p/S20e	1	
pfam00342	PGI - Phosphoglucose isomerase	1	
pfam00343	Phosphorylase - Carbohydrate phosphorylase	1	
pfam00344	SecY - SecY translocase	1	
pfam00346	Complex1_49kDa - Respiratory-chain NADH dehydrogenase, 49 Kd subunit	2	
pfam00347	Ribosomal_L6 - Ribosomal protein L6	1	
pfam00348	polyprenyl_synt - Polyprenyl synthetase	1	
pfam00352	TBP - Transcription factor TFIID (or TATA-binding protein, TBP)	1	
pfam00361	Proton_antipo_M - Proton-conducting membrane transporter	1	
pfam00364	Biotin_lipoyl - Biotin-requiring enzyme	1	
pfam00366	Ribosomal_S17 - Ribosomal protein S17	1	
pfam00368	HMG-CoA_red - Hydroxymethylglutaryl-coenzyme A reductase	1	
pfam00374	NiFeSe_Hases - Nickel-dependent hydrogenase	5	
pfam00380	Ribosomal_S9 - Ribosomal protein S9/S16	1	
pfam00382	TFIIB - Transcription factor TFIIB repeat	1	
pfam00384	Molybdopterin - Molybdopterin oxidoreductase	3	
pfam00389	2-Hacid_dh - D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain	1	
pfam00391	PEP-utilizers - PEP-utilising enzyme, mobile domain	1	
pfam00398	RrnaAD - Ribosomal RNA adenine dimethylase	1	
pfam00408	PGM_PMM_IV - Phosphoglucomutase/phosphomannomutase, C-terminal domain	2	
pfam00410	Ribosomal_S8 - Ribosomal protein S8	1	
pfam00411	Ribosomal_S11 - Ribosomal protein S11	1	
pfam00416	Ribosomal_S13 - Ribosomal protein S13/S18	1	
pfam00420	Oxidored_q2 - NADH-ubiquinone/plastoquinone oxidoreductase chain 4L	1	
pfam00425	Chorismate_bind - chorismate binding enzyme	1	
pfam00428	Ribosomal_60s - 60s Acidic ribosomal protein	1	
pfam00437	T2SSE - Type II/IV secretion system protein	4	
pfam00448	SRP54 - SRP54-type protein, GTPase domain	2	
pfam00456	Transketolase_N - Transketolase, thiamine diphosphate binding domain	1	
pfam00459	Inositol_P - Inositol monophosphatase family	2	
pfam00464	SHMT - Serine hydroxymethyltransferase	1	
pfam00466	Ribosomal_L10 - Ribosomal protein L10	1	
pfam00467	KOW - KOW motif	2	
pfam00475	IGPD - Imidazoleglycerol-phosphate dehydratase	1	
pfam00478	IMPDH - IMP dehydrogenase / GMP reductase domain	1	
pfam00482	T2SSF - Type II secretion system (T2SS), protein F	4	
pfam00483	NTP_transferase - Nucleotidyl transferase	2	
pfam00490	ALAD - Delta-aminolevulinic acid dehydratase	1	
pfam00491	Arginase - Arginase family	1	
pfam00493	MCM - MCM2/3/5 family	4	
pfam00515	TPR_1 - Tetratricopeptide repeat	4	
pfam00520	Ion_trans - Ion transport protein	1	
pfam00528	BPD_transp_1 - Binding-protein-dependent transport system inner membrane component	4	
pfam00534	Glycos_transf_1 - Glycosyl transferases group 1	5	
pfam00535	Glycos_transf_2 - Glycosyl transferase family 2	3	
pfam00543	P-II - Nitrogen regulatory protein P-II	2	
pfam00549	Ligase_CoA - CoA-ligase	2	
pfam00557	Peptidase_M24 - Metallopeptidase family M24	2	
pfam00562	RNA_pol_Rpb2_6 - RNA polymerase Rpb2, domain 6	1	
pfam00565	SNase - Staphylococcal nuclease homologue	1	
pfam00571	CBS - CBS domain	15	
pfam00572	Ribosomal_L13 - Ribosomal protein L13	1	
pfam00573	Ribosomal_L4 - Ribosomal protein L4/L1 family	1	
pfam00575	S1 - S1 RNA binding domain	3	
pfam00578	AhpC-TSA - AhpC/TSA family	1	
pfam00579	tRNA-synt_1b - tRNA synthetases class I (W and Y)	2	
pfam00581	Rhodanese - Rhodanese-like domain	1	
pfam00582	Usp - Universal stress protein family	2	
pfam00583	Acetyltransf_1 - Acetyltransferase (GNAT) family	4	
pfam00586	AIRS - AIR synthase related protein, N-terminal domain	8	
pfam00587	tRNA-synt_2b - tRNA synthetase class II core domain (G, H, P, S and T)	4	
pfam00588	SpoU_methylase - SpoU rRNA Methylase family	1	
pfam00589	Phage_integrase - Phage integrase family	2	
pfam00590	TP_methylase - Tetrapyrrole (Corrin/Porphyrin) Methylases	6	
pfam00591	Glycos_transf_3 - Glycosyl transferase family, a/b domain	2	
pfam00596	Aldolase_II - Class II Aldolase and Adducin N-terminal domain	1	
pfam00623	RNA_pol_Rpb1_2 - RNA polymerase Rpb1, domain 2	1	
pfam00633	HHH - Helix-hairpin-helix motif	1	
pfam00654	Voltage_CLC - Voltage gated chloride channel	1	
pfam00670	AdoHcyase_NAD - S-adenosyl-L-homocysteine hydrolase, NAD binding domain	1	
pfam00673	Ribosomal_L5_C - ribosomal L5P family C-terminus	1	
pfam00679	EFG_C - Elongation factor G C-terminus	1	
pfam00682	HMGL-like - HMGL-like	4	
pfam00684	DnaJ_CXXCXGXG - DnaJ central domain	1	
pfam00687	Ribosomal_L1 - Ribosomal protein L1p/L10e family	1	
pfam00690	Cation_ATPase_N - Cation transporter/ATPase, N-terminus	1	
pfam00692	dUTPase - dUTPase	2	
pfam00694	Aconitase_C - Aconitase C-terminal domain	2	
pfam00696	AA_kinase - Amino acid kinase family	5	
pfam00697	PRAI - N-(5'phosphoribosyl)anthranilate (PRA) isomerase	1	
pfam00701	DHDPS - Dihydrodipicolinate synthetase family	1	
pfam00702	Hydrolase - haloacid dehalogenase-like hydrolase	3	
pfam00705	PCNA_N - Proliferating cell nuclear antigen, N-terminal domain	1	
pfam00708	Acylphosphatase - Acylphosphatase	4	
pfam00709	Adenylsucc_synt - Adenylosuccinate synthetase	1	
pfam00710	Asparaginase - Asparaginase, N-terminal	1	
pfam00717	Peptidase_S24 - Peptidase S24-like	1	
pfam00730	HhH-GPD - HhH-GPD superfamily base excision DNA repair protein	2	
pfam00731	AIRC - AIR carboxylase	2	
pfam00733	Asn_synthase - Asparagine synthase	2	
pfam00736	EF1_GNE - EF-1 guanine nucleotide exchange domain	1	
pfam00742	Homoserine_dh - Homoserine dehydrogenase	1	
pfam00745	GlutR_dimer - Glutamyl-tRNAGlu reductase, dimerisation domain	1	
pfam00749	tRNA-synt_1c - tRNA synthetases class I (E and Q), catalytic domain	1	
pfam00750	tRNA-synt_1d - tRNA synthetases class I (R)	1	
pfam00752	XPG_N - XPG N-terminal domain	1	
pfam00753	Lactamase_B - Metallo-beta-lactamase superfamily	9	
pfam00764	Arginosuc_synth - Arginosuccinate synthase	1	
pfam00800	PDT - Prephenate dehydratase	1	
pfam00801	PKD - PKD domain	1	
pfam00808	CBFD_NFYB_HMF - Histone-like transcription factor (CBF/NF-Y) and archaeal histone	5	
pfam00809	Pterin_bind - Pterin binding enzyme	1	
pfam00814	Peptidase_M22 - Glycoprotease family	1	
pfam00815	Histidinol_dh - Histidinol dehydrogenase	1	
pfam00827	Ribosomal_L15e - Ribosomal L15	1	
pfam00828	Ribosomal_L27A - Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A	1	
pfam00831	Ribosomal_L29 - Ribosomal L29 protein	1	
pfam00832	Ribosomal_L39 - Ribosomal L39 protein	1	
pfam00833	Ribosomal_S17e - Ribosomal S17	1	
pfam00834	Ribul_P_3_epim - Ribulose-phosphate 3 epimerase family	1	
pfam00850	Hist_deacetyl - Histone deacetylase domain	1	
pfam00860	Xan_ur_permease - Permease family	1	
pfam00867	XPG_I - XPG I-region	1	
pfam00881	Nitroreductase - Nitroreductase family	1	
pfam00885	DMRL_synthase - 6,7-dimethyl-8-ribityllumazine synthase	2	
pfam00890	FAD_binding_2 - FAD binding domain	1	
pfam00891	Methyltransf_2 - O-methyltransferase	1	
pfam00892	EamA - EamA-like transporter family	1	
pfam00899	ThiF - ThiF family	1	
pfam00900	Ribosomal_S4e - Ribosomal family S4e	1	
pfam00909	Ammonium_transp - Ammonium Transporter Family	2	
pfam00919	UPF0004 - Uncharacterized protein family UPF0004	1	
pfam00920	ILVD_EDD - Dehydratase family	1	
pfam00923	TAL_FSA - Transaldolase/Fructose-6-phosphate aldolase	1	
pfam00924	MS_channel - Mechanosensitive ion channel	3	
pfam00926	DHBP_synthase - 3,4-dihydroxy-2-butanone 4-phosphate synthase	1	
pfam00935	Ribosomal_L44 - Ribosomal protein L44	1	
pfam00939	Na_sulph_symp - Sodium:sulfate symporter transmembrane region	1	
pfam00953	Glycos_transf_4 - Glycosyl transferase family 4	1	
pfam00958	GMP_synt_C - GMP synthase C terminal domain	1	
pfam00977	His_biosynth - Histidine biosynthesis protein	3	
pfam00984	UDPG_MGDP_dh - UDP-glucose/GDP-mannose dehydrogenase family, central domain	2	
pfam00988	CPSase_sm_chain - Carbamoyl-phosphate synthase small chain, CPSase domain	1	
pfam00994	MoCF_biosynth - Probable molybdopterin binding domain	3	
pfam00999	Na_H_Exchanger - Sodium/hydrogen exchanger family	3	
pfam01000	RNA_pol_A_bac - RNA polymerase Rpb3/RpoA insert domain	1	
pfam01008	IF-2B - Initiation factor 2 subunit family	2	
pfam01011	PQQ - PQQ enzyme repeat	2	
pfam01015	Ribosomal_S3Ae - Ribosomal S3Ae family	1	
pfam01020	Ribosomal_L40e - Ribosomal L40e family	1	
pfam01022	HTH_5 - Bacterial regulatory protein, arsR family	6	
pfam01026	TatD_DNase - TatD related DNase	4	
pfam01032	FecCD - FecCD transport family	3	
pfam01035	DNA_binding_1 - 6-O-methylguanine DNA methyltransferase, DNA binding domain	1	
pfam01037	AsnC_trans_reg - Lrp/AsnC ligand binding domain	2	
pfam01040	UbiA - UbiA prenyltransferase family	1	
pfam01041	DegT_DnrJ_EryC1 - DegT/DnrJ/EryC1/StrS aminotransferase family	1	
pfam01048	PNP_UDP_1 - Phosphorylase superfamily	1	
pfam01058	Oxidored_q6 - NADH ubiquinone oxidoreductase, 20 Kd subunit	5	
pfam01063	Aminotran_4 - Amino-transferase class IV	1	
pfam01066	CDP-OH_P_transf - CDP-alcohol phosphatidyltransferase	1	
pfam01068	DNA_ligase_A_M - ATP dependent DNA ligase domain	1	
pfam01070	FMN_dh - FMN-dependent dehydrogenase	1	
pfam01071	GARS_A - Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain	1	
pfam01077	NIR_SIR - Nitrite and sulphite reductase 4Fe-4S domain	2	
pfam01078	Mg_chelatase - Magnesium chelatase, subunit ChlI	2	
pfam01090	Ribosomal_S19e - Ribosomal protein S19e	1	
pfam01092	Ribosomal_S6e - Ribosomal protein S6e	1	
pfam01096	TFIIS_C - Transcription factor S-II (TFIIS)	1	
pfam01113	DapB_N - Dihydrodipicolinate reductase, N-terminus	2	
pfam01118	Semialdhyde_dh - Semialdehyde dehydrogenase, NAD binding domain	2	
pfam01131	Topoisom_bac - DNA topoisomerase	2	
pfam01135	PCMT - Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)	1	
pfam01136	Peptidase_U32 - Peptidase family U32	2	
pfam01137	RTC - RNA 3'-terminal phosphate cyclase	1	
pfam01139	RtcB - tRNA-splicing ligase RtcB	1	
pfam01142	TruD - tRNA pseudouridine synthase D (TruD)	2	
pfam01145	Band_7 - SPFH domain / Band 7 family	1	
pfam01154	HMG_CoA_synt_N - Hydroxymethylglutaryl-coenzyme A synthase N terminal	1	
pfam01155	HypA - Hydrogenase/urease nickel incorporation, metallochaperone, hypA	1	
pfam01157	Ribosomal_L21e - Ribosomal protein L21e	1	
pfam01163	RIO1 - RIO1 family	3	
pfam01170	UPF0020 - Putative RNA methylase family UPF0020	2	
pfam01171	ATP_bind_3 - PP-loop family	3	
pfam01172	SBDS - Shwachman-Bodian-Diamond syndrome (SBDS) protein	1	
pfam01174	SNO - SNO glutamine amidotransferase family	1	
pfam01176	eIF-1a - Translation initiation factor 1A / IF-1	1	
pfam01180	DHO_dh - Dihydroorotate dehydrogenase	1	
pfam01189	Methyltr_RsmB-F - 16S rRNA methyltransferase RsmB/F	1	
pfam01191	RNA_pol_Rpb5_C - RNA polymerase Rpb5, C-terminal domain	1	
pfam01192	RNA_pol_Rpb6 - RNA polymerase Rpb6	1	
pfam01193	RNA_pol_L - RNA polymerase Rpb3/Rpb11 dimerisation domain	1	
pfam01194	RNA_pol_N - RNA polymerases N / 8 kDa subunit	1	
pfam01198	Ribosomal_L31e - Ribosomal protein L31e	1	
pfam01199	Ribosomal_L34e - Ribosomal protein L34e	1	
pfam01200	Ribosomal_S28e - Ribosomal protein S28e	1	
pfam01201	Ribosomal_S8e - Ribosomal protein S8e	1	
pfam01206	TusA - Sulfurtransferase TusA	2	
pfam01207	Dus - Dihydrouridine synthase (Dus)	1	
pfam01230	HIT - HIT domain	1	
pfam01242	PTPS - 6-pyruvoyl tetrahydropterin synthase	1	
pfam01243	Pyridox_oxidase - Pyridoxamine 5'-phosphate oxidase	1	
pfam01246	Ribosomal_L24e - Ribosomal protein L24e	1	
pfam01248	Ribosomal_L7Ae - Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	2	
pfam01253	SUI1 - Translation initiation factor SUI1	1	
pfam01255	Prenyltransf - Putative undecaprenyl diphosphate synthase	1	
pfam01256	Carb_kinase - Carbohydrate kinase	2	
pfam01259	SAICAR_synt - SAICAR synthetase	1	
pfam01261	AP_endonuc_2 - Xylose isomerase-like TIM barrel	5	
pfam01264	Chorismate_synt - Chorismate synthase	1	
pfam01269	Fibrillarin - Fibrillarin	1	
pfam01280	Ribosomal_L19e - Ribosomal protein L19e	1	
pfam01282	Ribosomal_S24e - Ribosomal protein S24e	1	
pfam01287	eIF-5a - Eukaryotic elongation factor 5A hypusine, DNA-binding OB fold	1	
pfam01300	Sua5_yciO_yrdC - Telomere recombination	2	
pfam01314	AFOR_C - Aldehyde ferredoxin oxidoreductase, domains 2 & 3	1	
pfam01321	Creatinase_N - Creatinase/Prolidase N-terminal domain	1	
pfam01325	Fe_dep_repress - Iron dependent repressor, N-terminal DNA binding domain	1	
pfam01326	PPDK_N - Pyruvate phosphate dikinase, PEP/pyruvate binding domain	1	
pfam01336	tRNA_anti-codon - OB-fold nucleic acid binding domain	4	
pfam01343	Peptidase_S49 - Peptidase family S49	1	
pfam01351	RNase_HII - Ribonuclease HII	1	
pfam01368	DHH - DHH family	4	
pfam01370	Epimerase - NAD dependent epimerase/dehydratase family	2	
pfam01379	Porphobil_deam - Porphobilinogen deaminase, dipyromethane cofactor binding domain	1	
pfam01380	SIS - SIS domain	2	
pfam01381	HTH_3 - Helix-turn-helix	8	
pfam01384	PHO4 - Phosphate transporter family	1	
pfam01385	OrfB_IS605 - Probable transposase	2	
pfam01396	zf-C4_Topoisom - Topoisomerase DNA binding C4 zinc finger	2	
pfam01402	RHH_1 - Ribbon-helix-helix protein, copG family	4	
pfam01409	tRNA-synt_2d - tRNA synthetases class II core domain (F)	3	
pfam01411	tRNA-synt_2c - tRNA synthetases class II (A)	1	
pfam01416	PseudoU_synth_1 - tRNA pseudouridine synthase	1	
pfam01420	Methylase_S - Type I restriction modification DNA specificity domain	4	
pfam01425	Amidase - Amidase	1	
pfam01435	Peptidase_M48 - Peptidase family M48	1	
pfam01450	IlvC - Acetohydroxy acid isomeroreductase, catalytic domain	1	
pfam01455	HupF_HypC - HupF/HypC family	1	
pfam01458	UPF0051 - Uncharacterized protein family (UPF0051)	1	
pfam01467	CTP_transf_like - Cytidylyltransferase-like	3	
pfam01472	PUA - PUA domain	6	
pfam01478	Peptidase_A24 - Type IV leader peptidase family	3	
pfam01479	S4 - S4 domain	2	
pfam01487	DHquinase_I - Type I 3-dehydroquinase	1	
pfam01488	Shikimate_DH - Shikimate / quinate 5-dehydrogenase	2	
pfam01493	GXGXG - GXGXG motif	3	
pfam01494	FAD_binding_3 - FAD binding domain	1	
pfam01496	V_ATPase_I - V-type ATPase 116kDa subunit family	1	
pfam01497	Peripla_BP_2 - Periplasmic binding protein	4	
pfam01502	PRA-CH - Phosphoribosyl-AMP cyclohydrolase	1	
pfam01503	PRA-PH - Phosphoribosyl-ATP pyrophosphohydrolase	1	
pfam01507	PAPS_reduct - Phosphoadenosine phosphosulfate reductase family	3	
pfam01509	TruB_N - TruB family pseudouridylate synthase (N terminal domain)	1	
pfam01513	NAD_kinase - ATP-NAD kinase	1	
pfam01523	PmbA_TldD - Putative modulator of DNA gyrase	2	
pfam01544	CorA - CorA-like Mg2+ transporter protein	1	
pfam01545	Cation_efflux - Cation efflux family	1	
pfam01546	Peptidase_M20 - Peptidase family M20/M25/M40	2	
pfam01554	MatE - MatE	1	
pfam01555	N6_N4_Mtase - DNA methylase	4	
pfam01557	FAA_hydrolase - Fumarylacetoacetate (FAA) hydrolase family	1	
pfam01558	POR - Pyruvate ferredoxin/flavodoxin oxidoreductase	2	
pfam01564	Spermine_synth - Spermine/spermidine synthase	1	
pfam01568	Molydop_binding - Molydopterin dinucleotide binding domain	2	
pfam01569	PAP2 - PAP2 superfamily	1	
pfam01588	tRNA_bind - Putative tRNA binding domain	1	
pfam01594	AI-2E_transport - AI-2E family transporter	1	
pfam01599	Ribosomal_S27 - Ribosomal protein S27a	1	
pfam01609	DDE_Tnp_1 - Transposase DDE domain	2	
pfam01629	DUF22 - Domain of unknown function DUF22	1	
pfam01634	HisG - ATP phosphoribosyltransferase	1	
pfam01637	ATPase_2 - ATPase domain predominantly from Archaea	19	
pfam01638	HxlR - HxlR-like helix-turn-helix	1	
pfam01645	Glu_synthase - Conserved region in glutamate synthase	1	
pfam01655	Ribosomal_L32e - Ribosomal protein L32	1	
pfam01656	CbiA - CobQ/CobB/MinD/ParA nucleotide binding domain	8	
pfam01667	Ribosomal_S27e - Ribosomal protein S27	1	
pfam01676	Metalloenzyme - Metalloenzyme superfamily	2	
pfam01678	DAP_epimerase - Diaminopimelate epimerase	1	
pfam01680	SOR_SNZ - SOR/SNZ family	1	
pfam01694	Rhomboid - Rhomboid family	1	
pfam01699	Na_Ca_ex - Sodium/calcium exchanger protein	1	
pfam01702	TGT - Queuine tRNA-ribosyltransferase	1	
pfam01717	Meth_synt_2 - Cobalamin-independent synthase, Catalytic domain	1	
pfam01725	Ham1p_like - Ham1 family	1	
pfam01728	FtsJ - FtsJ-like methyltransferase	2	
pfam01729	QRPTase_C - Quinolinate phosphoribosyl transferase, C-terminal domain	1	
pfam01750	HycI - Hydrogenase maturation protease	3	
pfam01751	Toprim - Toprim domain	2	
pfam01775	Ribosomal_L18A - Ribosomal proteins 50S-L18Ae/60S-L20/60S-L18A	1	
pfam01780	Ribosomal_L37ae - Ribosomal L37ae protein family	1	
pfam01784	NIF3 - NIF3 (NGG1p interacting factor 3)	1	
pfam01791	DeoC - DeoC/LacD family aldolase	2	
pfam01796	OB_aCoA_assoc - DUF35 OB-fold domain, acyl-CoA-associated	1	
pfam01798	Nop - snoRNA binding domain, fibrillarin	1	
pfam01813	ATP-synt_D - ATP synthase subunit D	1	
pfam01814	Hemerythrin - Hemerythrin HHE cation binding domain	1	
pfam01817	CM_2 - Chorismate mutase type II	1	
pfam01837	HcyBio - Homocysteine biosynthesis enzyme, sulfur-incorporation	2	
pfam01842	ACT - ACT domain	5	
pfam01849	NAC - NAC domain	1	
pfam01850	PIN - PIN domain	4	
pfam01855	POR_N - Pyruvate flavodoxin/ferredoxin oxidoreductase, thiamine diP-bdg	2	
pfam01861	DUF43 - Protein of unknown function DUF43	2	
pfam01862	PvlArgDC - Pyruvoyl-dependent arginine decarboxylase (PvlArgDC)	1	
pfam01863	DUF45 - Protein of unknown function DUF45	1	
pfam01864	CarS-like - CDP-archaeol synthase	1	
pfam01865	PhoU_div - Protein of unknown function DUF47	1	
pfam01866	Diphthamide_syn - Putative diphthamide synthesis protein	1	
pfam01867	Cas_Cas1 - CRISPR associated protein Cas1	1	
pfam01868	UPF0086 - Domain of unknown function UPF0086	1	
pfam01869	BcrAD_BadFG - BadF/BadG/BcrA/BcrD ATPase family	2	
pfam01870	Hjc - Archaeal holliday junction resolvase (hjc)	1	
pfam01871	AMMECR1 - AMMECR1	1	
pfam01872	RibD_C - RibD C-terminal domain	1	
pfam01873	eIF-5_eIF-2B - Domain found in IF2B/IF5	1	
pfam01874	CitG - ATP:dephospho-CoA triphosphoribosyl transferase	1	
pfam01875	Memo - Memo-like protein	1	
pfam01876	RNase_P_p30 - RNase P subunit p30	1	
pfam01877	RNA_binding - RNA binding	2	
pfam01878	EVE - EVE domain	2	
pfam01880	Desulfoferrodox - Desulfoferrodoxin	1	
pfam01881	Cas_Cas6 - CRISPR associated protein Cas6	2	
pfam01883	DUF59 - Domain of unknown function DUF59	1	
pfam01884	PcrB - PcrB family	1	
pfam01886	DUF61 - Protein of unknown function DUF61	1	
pfam01887	SAM_adeno_trans - S-adenosyl-l-methionine hydroxide adenosyltransferase	1	
pfam01888	CbiD - CbiD	1	
pfam01889	DUF63 - Membrane protein of unknown function DUF63	1	
pfam01890	CbiG_C - Cobalamin synthesis G C-terminus	1	
pfam01891	CbiM - Cobalt uptake substrate-specific transmembrane region	2	
pfam01893	UPF0058 - Uncharacterised protein family UPF0058	2	
pfam01894	UPF0047 - Uncharacterised protein family UPF0047	1	
pfam01895	PhoU - PhoU domain	3	
pfam01896	DNA_primase_S - DNA primase small subunit	1	
pfam01899	MNHE - Na+/H+ ion antiporter subunit	1	
pfam01900	RNase_P_Rpp14 - Rpp14/Pop5 family	1	
pfam01901	O_anti_polymase - Putative O-antigen polymerase	2	
pfam01902	Diphthami_syn_2 - Diphthamide synthase	1	
pfam01903	CbiX - CbiX	1	
pfam01905	DevR - CRISPR-associated negative auto-regulator DevR/Csa2	1	
pfam01906	YbjQ_1 - Putative heavy-metal-binding	2	
pfam01907	Ribosomal_L37e - Ribosomal protein L37e	1	
pfam01909	NTP_transf_2 - Nucleotidyltransferase domain	12	
pfam01910	Thiamine_BP - Thiamine-binding protein	1	
pfam01912	eIF-6 - eIF-6 family	1	
pfam01913	FTR - Formylmethanofuran-tetrahydromethanopterin formyltransferase	1	
pfam01914	MarC - MarC family integral membrane protein	2	
pfam01916	DS - Deoxyhypusine synthase	1	
pfam01917	Arch_flagellin - Archaebacterial flagellin	4	
pfam01918	Alba - Alba	1	
pfam01920	Prefoldin_2 - Prefoldin subunit	1	
pfam01921	tRNA-synt_1f - tRNA synthetases class I (K)	1	
pfam01922	SRP19 - SRP19 protein	1	
pfam01924	HypD - Hydrogenase formation hypA family	1	
pfam01925	TauE - Sulfite exporter TauE/SafE	1	
